,stdWeights,seed,class,"<C>, delay=-14",No-Activity,Fix,Cyclic,Chaotic,Non-Stationary,"<C>, delay=-10","<C>, delay=-6","<C>, delay=-2"
596,0.0267,9600,global,0.0280036909726177,1.0,0.0,0.0,0.0,0.0,0.0419776190826771,0.0641847266514812,0.13276345773296497
597,0.0267,9700,global,0.0359805506155963,1.0,0.0,0.0,0.0,0.0,0.0495140611960711,0.0551309930590714,0.050845502495202685
598,0.0267,9800,global,0.0341976450273339,1.0,0.0,0.0,0.0,0.0,0.0248349376577741,0.0721909273523219,-0.006916186577786182
599,0.0267,9900,global,-0.0201762649457864,1.0,0.0,0.0,0.0,0.0,0.0055522514997172,0.0314547558940633,0.021376353090512383
600,0.03,0,global,0.0419696442209857,1.0,0.0,0.0,0.0,0.0,0.0323261826274,0.0746986070364285,0.19615048405061125
601,0.03,100,global,0.0624287658696663,1.0,0.0,0.0,0.0,0.0,0.0724841389142508,0.1480042052876357,0.23014520532274063
602,0.03,200,global,-0.0167938609454312,1.0,0.0,0.0,0.0,0.0,0.0428871975739174,0.0634702157897194,0.21354026022614886
603,0.03,300,global,0.0291058883352679,1.0,0.0,0.0,0.0,0.0,0.0310001492659591,0.0843576213339354,0.15009654343488052
604,0.03,400,global,0.0818872209934387,1.0,0.0,0.0,0.0,0.0,0.1245971831739442,0.1586554094804555,0.2511822335638398
605,0.03,500,global,0.0344117299965065,1.0,0.0,0.0,0.0,0.0,0.0486674045599946,0.0915281689453865,0.21100155081012262
606,0.03,600,global,0.052769803441429,1.0,0.0,0.0,0.0,0.0,0.065828113628364,0.1228901950351236,0.2065851999300116
607,0.03,700,global,0.0487789169555185,1.0,0.0,0.0,0.0,0.0,0.0861101421623118,0.1300788475669931,0.2501054714743793
608,0.03,800,global,0.0192517457810969,1.0,0.0,0.0,0.0,0.0,0.040876129690349,0.0270487049127971,0.1425211167948671
609,0.03,900,global,0.1003742055535686,1.0,0.0,0.0,0.0,0.0,0.1236515707613588,0.1618401236861529,0.412839114538203
610,0.03,1000,global,0.0584237332301273,1.0,0.0,0.0,0.0,0.0,0.1113834948970894,0.1473421936237244,0.2510873771055375
611,0.03,1100,global,0.0833102212464319,1.0,0.0,0.0,0.0,0.0,0.0916825730559992,0.1503505655382859,0.30660492296611314
612,0.03,1200,global,0.0507614453749318,1.0,0.0,0.0,0.0,0.0,0.0939431097718068,0.1296454229679506,0.28143994327292254
613,0.03,1300,global,0.0338884375468938,1.0,0.0,0.0,0.0,0.0,0.0502680233023965,0.0776255077291319,0.2288025185817975
614,0.03,1400,global,0.0665216777969156,1.0,0.0,0.0,0.0,0.0,0.1166669536093877,0.1537984275031955,0.1731859187023381
615,0.03,1500,global,0.0876175758210552,1.0,0.0,0.0,0.0,0.0,0.108376741527261,0.1667470755586891,0.3270708167332471
616,0.03,1600,global,0.0713818505595017,1.0,0.0,0.0,0.0,0.0,0.0760220966601172,0.1659056565918032,0.13233912129797093
617,0.03,1700,global,0.0409851644684534,1.0,0.0,0.0,0.0,0.0,0.052106806482648,0.0287052902514347,0.10050958132676233
618,0.03,1800,global,0.0364216180270958,1.0,0.0,0.0,0.0,0.0,0.0637951839600097,0.1306510701303851,0.21127008323436525
619,0.03,1900,global,0.0289897805427881,1.0,0.0,0.0,0.0,0.0,0.0556953575333784,0.0910989041165156,0.18345645485047007
620,0.03,2000,global,0.0451297720307583,1.0,0.0,0.0,0.0,0.0,0.0881700354066191,0.1132686836431917,0.2874669062495876
621,0.03,2100,global,0.0273573310212383,1.0,0.0,0.0,0.0,0.0,0.0652603075465493,0.0986145527691236,0.2269122481923652
622,0.03,2200,global,0.0309011297232302,1.0,0.0,0.0,0.0,0.0,0.0760469101710386,0.1153334382045277,0.1566359998184632
623,0.03,2300,global,0.054384059398084,1.0,0.0,0.0,0.0,0.0,0.0441137950541412,0.1053633089611588,0.19899315290717237
624,0.03,2400,global,0.0596640513645546,1.0,0.0,0.0,0.0,0.0,0.060042150194643,0.1095484880199073,0.18550381377989053
625,0.03,2500,global,0.0712034420933695,1.0,0.0,0.0,0.0,0.0,0.0729261649758901,0.1589732389188706,0.2907625505173071
626,0.03,2600,global,0.1053126562219507,1.0,0.0,0.0,0.0,0.0,0.145021927359559,0.2019388088252787,0.2980629524798375
627,0.03,2700,global,0.066695498078962,1.0,0.0,0.0,0.0,0.0,0.1323648600756402,0.1847190985426358,0.4389193328002737
628,0.03,2800,global,0.0585156080636359,1.0,0.0,0.0,0.0,0.0,0.1082338329045889,0.1488241108892949,0.21381429938668856
629,0.03,2900,global,0.0427647571265269,1.0,0.0,0.0,0.0,0.0,0.0585323892975981,0.1259246619233623,0.23217963136587794
630,0.03,3000,global,0.0561797592917636,1.0,0.0,0.0,0.0,0.0,0.0904232258311117,0.1559885239048841,0.22433958741548418
631,0.03,3100,global,0.0735993203990449,1.0,0.0,0.0,0.0,0.0,0.1350685122867204,0.1728944133268057,0.19833439209716058
632,0.03,3200,global,0.0545631322581379,1.0,0.0,0.0,0.0,0.0,0.0801376288484849,0.1228062012176884,0.10788607613156762
633,0.03,3300,global,0.0400536370669147,1.0,0.0,0.0,0.0,0.0,0.078560643715908,0.1154169326951227,0.2399152857408568
634,0.03,3400,global,0.0137031861082175,1.0,0.0,0.0,0.0,0.0,0.0739528734894881,0.1251426884742783,0.21428533645359318
635,0.03,3500,global,0.0623488870284671,1.0,0.0,0.0,0.0,0.0,0.074606133173555,0.1080271672124025,0.17892411066102246
636,0.03,3600,global,0.027261763990655,1.0,0.0,0.0,0.0,0.0,0.0428573259045947,0.0751421365695933,0.16457479690232696
637,0.03,3700,global,0.0629343952252528,1.0,0.0,0.0,0.0,0.0,0.0933131875703185,0.1123982040129919,0.20617973662742664
638,0.03,3800,global,0.0577738483283866,1.0,0.0,0.0,0.0,0.0,0.0884068230136414,0.0867489012542781,0.1921732003036521
639,0.03,3900,global,0.0954040021380435,1.0,0.0,0.0,0.0,0.0,0.1517347220026872,0.1968543608789965,0.3481266109777249
640,0.03,4000,global,0.0545743671046608,1.0,0.0,0.0,0.0,0.0,0.0750402354252457,0.1028888407453505,0.1400403496443557
641,0.03,4100,global,0.0547367794378206,1.0,0.0,0.0,0.0,0.0,0.0762749135966569,0.116990884924152,0.23359493054022043
642,0.03,4200,global,0.0437075736225201,1.0,0.0,0.0,0.0,0.0,0.0812973251858514,0.0810579614886334,0.21340956586839618
643,0.03,4300,global,0.0395849476233868,1.0,0.0,0.0,0.0,0.0,0.0817445233719047,0.1108882930541858,0.17139059303593876
644,0.03,4400,global,0.060438223731016,1.0,0.0,0.0,0.0,0.0,0.0885041098870524,0.1010149697683461,0.21838193463332364
645,0.03,4500,global,0.019625127967294,1.0,0.0,0.0,0.0,0.0,0.067201115645143,0.089493636473016,0.16893083907962742
646,0.03,4600,global,0.0547142844780404,1.0,0.0,0.0,0.0,0.0,0.0766308363173645,0.1411993921995497,0.2767963946043475
647,0.03,4700,global,0.0372954137534174,1.0,0.0,0.0,0.0,0.0,0.0822582265721403,0.1538603997702359,0.3162245431779657
648,0.03,4800,global,0.055068587776969,1.0,0.0,0.0,0.0,0.0,0.0870303406070806,0.1172400443236997,0.3258351978015305
649,0.03,4900,global,0.0226418402610492,1.0,0.0,0.0,0.0,0.0,0.0573261723492166,0.0805651851442044,0.12828890745307112
650,0.03,5000,global,0.06860257952028,1.0,0.0,0.0,0.0,0.0,0.1123875563590724,0.1536640137431547,0.28488468033371006
651,0.03,5100,global,0.0613331766631126,1.0,0.0,0.0,0.0,0.0,0.0845639468154503,0.1531223235459594,0.3078101267794944
652,0.03,5200,global,0.087221392740249,1.0,0.0,0.0,0.0,0.0,0.0960134079680347,0.1424553440269311,0.16689580648310312
653,0.03,5300,global,0.0750577411474123,1.0,0.0,0.0,0.0,0.0,0.1188070185957477,0.1524152181362306,0.2688419711188284
654,0.03,5400,global,0.0549474868289278,1.0,0.0,0.0,0.0,0.0,0.0756070789298679,0.1488872191906552,0.20526233075949546
655,0.03,5500,global,0.0335730182115401,1.0,0.0,0.0,0.0,0.0,0.1054036164253921,0.1062335254799615,0.17955295870456686
656,0.03,5600,global,0.0463348210583447,1.0,0.0,0.0,0.0,0.0,0.0841582780770427,0.1048404892683286,0.19661776554449334
657,0.03,5700,global,0.0666546740590397,1.0,0.0,0.0,0.0,0.0,0.069489242072524,0.1199218356895725,0.14270101287956266
658,0.03,5800,global,0.0456561325694458,1.0,0.0,0.0,0.0,0.0,0.0794088006357888,0.1024432603182433,0.2330254490979776
659,0.03,5900,global,0.0688212215165773,1.0,0.0,0.0,0.0,0.0,0.0769532049417125,0.1615182908019519,0.21937109226405513
660,0.03,6000,global,0.0524732121725275,1.0,0.0,0.0,0.0,0.0,0.0693936865548653,0.0977840958474075,0.22920945953282335
661,0.03,6100,global,0.0560937179444958,1.0,0.0,0.0,0.0,0.0,0.0572605749010628,0.1222879813601154,0.143899112919139
662,0.03,6200,global,0.0741267213964507,1.0,0.0,0.0,0.0,0.0,0.098675477368879,0.1223128598744428,0.22448146350550063
663,0.03,6300,global,0.0657894427922534,1.0,0.0,0.0,0.0,0.0,0.0887067150256916,0.1165068490601446,0.2540650827019213
664,0.03,6400,global,0.0326361335268725,1.0,0.0,0.0,0.0,0.0,0.0875546076141597,0.1158828448036407,0.13227715817245259
665,0.03,6500,global,0.0207713110848879,1.0,0.0,0.0,0.0,0.0,0.0193606317608857,0.0816575929715108,0.1702656964809096
666,0.03,6600,global,0.0629736582398624,1.0,0.0,0.0,0.0,0.0,0.0922586001370056,0.1501827373791424,0.2545903694648475
667,0.03,6700,global,0.0541267770160359,1.0,0.0,0.0,0.0,0.0,0.0898900535944394,0.1303773029283562,0.250105144891054
668,0.03,6800,global,0.0551667898826489,1.0,0.0,0.0,0.0,0.0,0.0891936296999893,0.1116470660339344,0.23635166773860372
669,0.03,6900,global,0.0342392639443799,1.0,0.0,0.0,0.0,0.0,0.0792732352231977,0.0969663599498558,0.2122108287637717
670,0.03,7000,global,0.0558150078758956,1.0,0.0,0.0,0.0,0.0,0.0627449414490729,0.1635222514391071,0.2584649367595472
671,0.03,7100,global,0.032327187585515,1.0,0.0,0.0,0.0,0.0,0.0462932612423575,0.0684803338167458,0.23757514114926792
672,0.03,7200,global,0.0413808986401507,1.0,0.0,0.0,0.0,0.0,0.0777525440734828,0.1596275995766541,0.20844314359898597
673,0.03,7300,global,0.0118100145446126,1.0,0.0,0.0,0.0,0.0,0.0373520465112214,0.0933949601479413,0.2130123635622024
674,0.03,7400,global,0.0744023188012611,1.0,0.0,0.0,0.0,0.0,0.1062332342704322,0.1435012624128211,0.21978959047978397
675,0.03,7500,global,0.0882940100720206,1.0,0.0,0.0,0.0,0.0,0.1130330659812826,0.1388683121395036,0.17921182663651442
676,0.03,7600,global,0.0274813227400585,1.0,0.0,0.0,0.0,0.0,0.0498042759779491,0.0809855104092201,0.14836480035931798
677,0.03,7700,global,0.0346737917898821,1.0,0.0,0.0,0.0,0.0,0.0449334742193284,0.0660795256280745,0.1736346295123326
678,0.03,7800,global,0.0895070997385541,1.0,0.0,0.0,0.0,0.0,0.0962277183422955,0.1584776294749572,0.1842930108481165
679,0.03,7900,global,0.0595105796996072,1.0,0.0,0.0,0.0,0.0,0.1049952758298493,0.1315596700282011,0.22869958015580819
680,0.03,8000,global,0.0657163238299795,1.0,0.0,0.0,0.0,0.0,0.0823905462410429,0.1295868958805358,0.23881657703918419
681,0.03,8100,global,0.0744294209125795,1.0,0.0,0.0,0.0,0.0,0.1087141556061649,0.1713123608571626,0.18545293022177284
682,0.03,8200,global,0.0587016069997846,1.0,0.0,0.0,0.0,0.0,0.0926500309198305,0.0967066496020135,0.15328111595122684
683,0.03,8300,global,0.0581638305813753,1.0,0.0,0.0,0.0,0.0,0.0800701322965671,0.1320117155107197,0.20333739579814555
684,0.03,8400,global,0.1070362366233707,1.0,0.0,0.0,0.0,0.0,0.1188461810013305,0.1496154467486786,0.2306512258711153
685,0.03,8500,global,0.0431419550245485,1.0,0.0,0.0,0.0,0.0,0.0689480499768097,0.140113936991761,0.18412572934531785
686,0.03,8600,global,0.0539611662395847,1.0,0.0,0.0,0.0,0.0,0.0885241326048634,0.1264378372987122,0.24281196222134502
687,0.03,8700,global,0.0485255197150668,1.0,0.0,0.0,0.0,0.0,0.1113227036930527,0.147908637580617,0.24517889665273135
688,0.03,8800,global,0.06283704404223,1.0,0.0,0.0,0.0,0.0,0.0905032839934458,0.1341859280495647,0.24936228377417527
689,0.03,8900,global,0.0723741631333955,1.0,0.0,0.0,0.0,0.0,0.1000027447026425,0.1585992666216327,0.1816373381328082
690,0.03,9000,global,0.0741729154430395,1.0,0.0,0.0,0.0,0.0,0.1093051044336019,0.1283259424438526,0.3021243921412135
691,0.03,9100,global,0.0518120306767715,1.0,0.0,0.0,0.0,0.0,0.111171293079116,0.1421596054504931,0.2204778856639486
692,0.03,9200,global,0.0516763988117489,1.0,0.0,0.0,0.0,0.0,0.0855740694936961,0.1215725122387768,0.20263621476313998
693,0.03,9300,global,0.0315633811930242,1.0,0.0,0.0,0.0,0.0,0.0770566521761955,0.1233941658404853,0.2257318998276372
694,0.03,9400,global,0.0467091491237139,1.0,0.0,0.0,0.0,0.0,0.1032632303733307,0.156292008016292,0.2378036605205474
695,0.03,9500,global,0.0745249144105574,1.0,0.0,0.0,0.0,0.0,0.1014187085831297,0.1539846159836845,0.22832869132893174
696,0.03,9600,global,0.0633898923792794,1.0,0.0,0.0,0.0,0.0,0.0785220947165429,0.1585473480735294,0.2908311497199991
697,0.03,9700,global,0.1032062462279532,1.0,0.0,0.0,0.0,0.0,0.112370257713397,0.1116106608663945,0.20788947610675615
698,0.03,9800,global,0.0519581587185755,1.0,0.0,0.0,0.0,0.0,0.0509595466921721,0.1371829106754213,0.18278562685629762
699,0.03,9900,global,0.0763072007799689,1.0,0.0,0.0,0.0,0.0,0.1098086252367293,0.2009876988048087,0.32329709216325264
700,0.0333,0,global,0.0908846143147939,1.0,0.0,0.0,0.0,0.0,0.1123096588859299,0.2213450498408296,0.3936722590492362
701,0.0333,100,global,0.0822977844135783,1.0,0.0,0.0,0.0,0.0,0.1089881396459649,0.1962883704353731,0.3770949469084618
702,0.0333,200,global,0.0265704017294174,1.0,0.0,0.0,0.0,0.0,0.1457238734647189,0.2092372527832645,0.4391194433098568
703,0.0333,300,global,0.0742375072299699,1.0,0.0,0.0,0.0,0.0,0.1057820134249119,0.215398808537032,0.3743340212172187
704,0.0333,400,global,0.0867995473789373,1.0,0.0,0.0,0.0,0.0,0.1419816751454525,0.2060280499345112,0.3595903033576499
705,0.0333,500,global,0.0768719561692644,1.0,0.0,0.0,0.0,0.0,0.0805052313613271,0.1690289843034128,0.3341671411725702
706,0.0333,600,global,0.0789023055276739,1.0,0.0,0.0,0.0,0.0,0.0997713711747486,0.1662892400697406,0.3047014473456165
707,0.0333,700,global,0.0697539609778731,1.0,0.0,0.0,0.0,0.0,0.1076367332574246,0.1768228388166988,0.4083477808699776
708,0.0333,800,global,0.0591926888262311,1.0,0.0,0.0,0.0,0.0,0.0778364273152757,0.1433443677656109,0.3378086133369224
709,0.0333,900,global,0.1017884765664906,1.0,0.0,0.0,0.0,0.0,0.1496380446906413,0.2040697641370649,0.4835890894621249
710,0.0333,1000,global,0.0869408886140727,1.0,0.0,0.0,0.0,0.0,0.1253813288835641,0.1939199981766651,0.389979474542413
711,0.0333,1100,global,0.0888488442835647,1.0,0.0,0.0,0.0,0.0,0.1216211712887489,0.2123848174033248,0.4296713348639555
712,0.0333,1200,global,0.06749677508503,1.0,0.0,0.0,0.0,0.0,0.1002728569379392,0.1955749290197907,0.4183543309534901
713,0.0333,1300,global,0.0709825200846505,1.0,0.0,0.0,0.0,0.0,0.0902034763670348,0.1598196089674539,0.38037203684972565
714,0.0333,1400,global,0.0889832635992774,1.0,0.0,0.0,0.0,0.0,0.1380693842261527,0.1986764360969955,0.36516091426615993
715,0.0333,1500,global,0.0887873037533569,1.0,0.0,0.0,0.0,0.0,0.1180376683430572,0.2060588661998079,0.4259704191873438
716,0.0333,1600,global,0.0816912087624093,1.0,0.0,0.0,0.0,0.0,0.106733588480733,0.2309873451980725,0.3826150865625587
717,0.0333,1700,global,0.0877626486518185,1.0,0.0,0.0,0.0,0.0,0.1129162418545417,0.1882376440776898,0.34389253848439966
718,0.0333,1800,global,0.06614807656221,1.0,0.0,0.0,0.0,0.0,0.0877694832852188,0.2032550966194527,0.49416901706408256
719,0.0333,1900,global,0.0682276104461424,1.0,0.0,0.0,0.0,0.0,0.1056927268630804,0.1782375952089757,0.34837838917695907
720,0.0333,2000,global,0.0483850034229418,1.0,0.0,0.0,0.0,0.0,0.098971304959637,0.1737382922476673,0.41191789363913234
721,0.0333,2100,global,0.0754903613108305,1.0,0.0,0.0,0.0,0.0,0.1314364579858451,0.1908330891794369,0.4538958374995573
722,0.0333,2200,global,0.0656992215745386,1.0,0.0,0.0,0.0,0.0,0.0894300281174899,0.1798567330532899,0.33096624199496133
723,0.0333,2300,global,0.0797494418258971,1.0,0.0,0.0,0.0,0.0,0.0978712932191025,0.1519491792291634,0.42214492484705246
724,0.0333,2400,global,0.1018581634514821,1.0,0.0,0.0,0.0,0.0,0.133603625801581,0.2134342208307802,0.41699526337109577
725,0.0333,2500,global,0.0872205211918172,1.0,0.0,0.0,0.0,0.0,0.1333856017054816,0.2453590235824414,0.5251517695757352
726,0.0333,2600,global,0.1129564770941897,1.0,0.0,0.0,0.0,0.0,0.1394917376769038,0.2193259816271871,0.42926948903802736
727,0.0333,2700,global,0.0776568584861366,1.0,0.0,0.0,0.0,0.0,0.1332669782344336,0.2322192169176871,0.4845934928690441
728,0.0333,2800,global,0.0798664689150687,1.0,0.0,0.0,0.0,0.0,0.1116148358440906,0.2293325985157945,0.391733829183992
729,0.0333,2900,global,0.0768136070393958,1.0,0.0,0.0,0.0,0.0,0.1114295279507769,0.1768360356406741,0.40959985477641403
730,0.0333,3000,global,0.0886193823162319,1.0,0.0,0.0,0.0,0.0,0.1493319640464308,0.2065230907194773,0.3660748686591612
731,0.0333,3100,global,0.0740011794690956,1.0,0.0,0.0,0.0,0.0,0.1204197007957185,0.1960834096663774,0.35641277709648234
732,0.0333,3200,global,0.0711947857222639,1.0,0.0,0.0,0.0,0.0,0.1379526702814331,0.1973029739088599,0.32324722448172594
733,0.0333,3300,global,0.068501392481328,1.0,0.0,0.0,0.0,0.0,0.1184317192267132,0.1988233921013486,0.404451367233223
734,0.0333,3400,global,0.0322650526031837,1.0,0.0,0.0,0.0,0.0,0.1305270930501636,0.193982516101985,0.3814512724731246
735,0.0333,3500,global,0.0826292012034713,1.0,0.0,0.0,0.0,0.0,0.1295626001935124,0.2031354318053419,0.4335458027511428
736,0.0333,3600,global,0.0398606702377261,1.0,0.0,0.0,0.0,0.0,0.072433158690783,0.1741486744591044,0.2636278980314673
737,0.0333,3700,global,0.0854645671853588,1.0,0.0,0.0,0.0,0.0,0.1009803230824372,0.1663609989069026,0.30909594029709436
738,0.0333,3800,global,0.0967616982048356,1.0,0.0,0.0,0.0,0.0,0.1371356306575283,0.1782869550315524,0.3489850971473101
739,0.0333,3900,global,0.1105106998431869,1.0,0.0,0.0,0.0,0.0,0.1197187838677744,0.2179454299206819,0.4456313542109222
740,0.0333,4000,global,0.0646046723793498,1.0,0.0,0.0,0.0,0.0,0.1259482495613413,0.1774374378048492,0.3703928323853846
741,0.0333,4100,global,0.0801757917144467,1.0,0.0,0.0,0.0,0.0,0.1586922058634536,0.2071768901865382,0.548918198055517
742,0.0333,4200,global,0.0854800743274201,1.0,0.0,0.0,0.0,0.0,0.1156374150435695,0.1769754344894239,0.38649174212798154
743,0.0333,4300,global,0.0615482146606618,1.0,0.0,0.0,0.0,0.0,0.1177566497181647,0.1761040369310121,0.38522187661326973
744,0.0333,4400,global,0.0894973378771213,1.0,0.0,0.0,0.0,0.0,0.1259246217595648,0.1750844153108019,0.3801700810337779
745,0.0333,4500,global,0.0636959857051479,1.0,0.0,0.0,0.0,0.0,0.1315945577276102,0.1394578600951364,0.342892650334106
746,0.0333,4600,global,0.0771063125424734,1.0,0.0,0.0,0.0,0.0,0.1197504648053063,0.1995305404758551,0.4615026116097202
747,0.0333,4700,global,0.0871480760210813,1.0,0.0,0.0,0.0,0.0,0.1250384829461557,0.2099598351026195,0.442238287174304
748,0.0333,4800,global,0.0753695026859523,1.0,0.0,0.0,0.0,0.0,0.1290902129776453,0.2034836070964799,0.44376539446048885
749,0.0333,4900,global,0.0745098344397535,1.0,0.0,0.0,0.0,0.0,0.0992517057877976,0.1404848688183121,0.4308822019055555
750,0.0333,5000,global,0.07128882337491,1.0,0.0,0.0,0.0,0.0,0.1334408348889784,0.2263785290499861,0.38964675213378513
751,0.0333,5100,global,0.0559592274456525,1.0,0.0,0.0,0.0,0.0,0.1091399690286255,0.1643732638375184,0.4401101058707246
752,0.0333,5200,global,0.0958895823192338,1.0,0.0,0.0,0.0,0.0,0.1213989099859293,0.1997166239980569,0.36411277160788585
753,0.0333,5300,global,0.0768628100216013,1.0,0.0,0.0,0.0,0.0,0.120277326031075,0.1690588816823421,0.3978837934896834
754,0.0333,5400,global,0.0833560939902451,1.0,0.0,0.0,0.0,0.0,0.1010064439181398,0.2149040753650483,0.4087694601473547
755,0.0333,5500,global,0.0638742673326677,1.0,0.0,0.0,0.0,0.0,0.1046945187389828,0.2225161433746865,0.38241888734128776
756,0.0333,5600,global,0.1147707078464607,1.0,0.0,0.0,0.0,0.0,0.1106862798769627,0.1881541222896232,0.5154120449335636
757,0.0333,5700,global,0.0663012431979437,1.0,0.0,0.0,0.0,0.0,0.0993512016762547,0.1870991450923554,0.41361641748064565
758,0.0333,5800,global,0.0752526569966534,1.0,0.0,0.0,0.0,0.0,0.1219736625586425,0.1623056511282573,0.3993570518410964
759,0.0333,5900,global,0.0654088350044506,1.0,0.0,0.0,0.0,0.0,0.0913278683596288,0.1910803562386371,0.3508552280333272
760,0.0333,6000,global,0.0770806191162423,1.0,0.0,0.0,0.0,0.0,0.1039105301343069,0.1759356356514992,0.41834044955340255
761,0.0333,6100,global,0.1021609384350964,1.0,0.0,0.0,0.0,0.0,0.1608642287260385,0.2120420155391823,0.44844792303097325
762,0.0333,6200,global,0.0925063156806031,1.0,0.0,0.0,0.0,0.0,0.1015490602794985,0.1853004380549829,0.3985557537421072
763,0.0333,6300,global,0.0852993653345307,1.0,0.0,0.0,0.0,0.0,0.1072421862199417,0.1711994548246182,0.4047803712047172
764,0.0333,6400,global,0.1090416601438552,1.0,0.0,0.0,0.0,0.0,0.143002527465515,0.2068994554754628,0.38356904243917844
765,0.0333,6500,global,0.0677334718678945,1.0,0.0,0.0,0.0,0.0,0.0774163767447001,0.1623769135742479,0.31263308654384714
766,0.0333,6600,global,0.0861968628125365,1.0,0.0,0.0,0.0,0.0,0.105052040537075,0.1695314349510575,0.40660836901206243
767,0.0333,6700,global,0.0715256372795889,1.0,0.0,0.0,0.0,0.0,0.1256752201456774,0.203249971099067,0.4091376428010315
768,0.0333,6800,global,0.0714389377142897,1.0,0.0,0.0,0.0,0.0,0.1086005860405992,0.1516993512793459,0.36292798671414084
769,0.0333,6900,global,0.0698288870693323,1.0,0.0,0.0,0.0,0.0,0.1090962423961217,0.1843334857505184,0.36651038635328775
770,0.0333,7000,global,0.0812501723093158,1.0,0.0,0.0,0.0,0.0,0.1241736919701148,0.2233103386401211,0.505935931690563
771,0.0333,7100,global,0.0795017374290949,1.0,0.0,0.0,0.0,0.0,0.1280918517495602,0.1775705286222968,0.43719322822572326
772,0.0333,7200,global,0.0932073212376738,1.0,0.0,0.0,0.0,0.0,0.0862443608640843,0.1877125794408391,0.37710653034352215
773,0.0333,7300,global,0.0663904548112259,1.0,0.0,0.0,0.0,0.0,0.0771708769387761,0.175086573456715,0.4421817814440108
774,0.0333,7400,global,0.0656100800490822,1.0,0.0,0.0,0.0,0.0,0.103837686166827,0.1704090318875843,0.3830482345050418
775,0.0333,7500,global,0.0989235804044979,1.0,0.0,0.0,0.0,0.0,0.1254733807673171,0.1833338021141275,0.4278747660118742
776,0.0333,7600,global,0.0553448503230272,1.0,0.0,0.0,0.0,0.0,0.1251641123479508,0.2009446385513574,0.38066229235077775
777,0.0333,7700,global,0.0887388565406735,1.0,0.0,0.0,0.0,0.0,0.1083864922328248,0.2078185885155478,0.41810931236394266
778,0.0333,7800,global,0.0985847275129263,1.0,0.0,0.0,0.0,0.0,0.1089179517570767,0.2026170723041929,0.31532623278986366
779,0.0333,7900,global,0.0706957360555667,1.0,0.0,0.0,0.0,0.0,0.1013901632334238,0.1812557617017836,0.37334464533918965
780,0.0333,8000,global,0.089569201025586,1.0,0.0,0.0,0.0,0.0,0.1209268579362074,0.1849164596761857,0.45677361494576285
781,0.0333,8100,global,0.0935630676235669,1.0,0.0,0.0,0.0,0.0,0.1402503030044364,0.2215168396773898,0.39572619937829756
782,0.0333,8200,global,0.084503241498087,1.0,0.0,0.0,0.0,0.0,0.1157418992188666,0.1759806917301415,0.2528950595815535
783,0.0333,8300,global,0.0782142395966133,1.0,0.0,0.0,0.0,0.0,0.099189703431507,0.2001220508582534,0.3632195972936283
784,0.0333,8400,global,0.0957083973582776,1.0,0.0,0.0,0.0,0.0,0.1343149881883641,0.1983073589988441,0.38628581236480475
785,0.0333,8500,global,0.0707519273476367,1.0,0.0,0.0,0.0,0.0,0.1219851806979666,0.1849007426388625,0.33193614805679506
786,0.0333,8600,global,0.071132242101878,1.0,0.0,0.0,0.0,0.0,0.1220434885834742,0.1832311152109386,0.29829077815995475
787,0.0333,8700,global,0.0613177772925293,1.0,0.0,0.0,0.0,0.0,0.0967078249302531,0.1851369298832037,0.378498684424331
788,0.0333,8800,global,0.0568115273525954,1.0,0.0,0.0,0.0,0.0,0.1121907937809394,0.18192467739136,0.4075191239277546
789,0.0333,8900,global,0.0484280409108457,1.0,0.0,0.0,0.0,0.0,0.1150161706810644,0.2231114433898508,0.33022899878275264
790,0.0333,9000,global,0.0891741320036887,1.0,0.0,0.0,0.0,0.0,0.1181739884340825,0.1744906107359167,0.4504553800437959
791,0.0333,9100,global,0.0927349161650166,1.0,0.0,0.0,0.0,0.0,0.1292276418298354,0.203553583273558,0.4251419131319123
792,0.0333,9200,global,0.0698576294332147,1.0,0.0,0.0,0.0,0.0,0.1333067652030301,0.1936258701268899,0.4007906026807178
793,0.0333,9300,global,0.0762611671254405,1.0,0.0,0.0,0.0,0.0,0.1044336195935965,0.1946612390389901,0.4184187240720356
794,0.0333,9400,global,0.0817290788588617,1.0,0.0,0.0,0.0,0.0,0.148496362523342,0.2012795611823913,0.3769456703522108
795,0.0333,9500,global,0.0905093640826302,1.0,0.0,0.0,0.0,0.0,0.1296468318874543,0.1877814648174594,0.38776759755370815
796,0.0333,9600,global,0.0837468849332074,1.0,0.0,0.0,0.0,0.0,0.1254057548665697,0.2403761022960984,0.4235910741778784
797,0.0333,9700,global,0.0962470295761911,1.0,0.0,0.0,0.0,0.0,0.1195873554198831,0.1746642270970301,0.4070445570500493
798,0.0333,9800,global,0.0850443257399654,1.0,0.0,0.0,0.0,0.0,0.1060041846327516,0.2034192485271883,0.3907268185404908
799,0.0333,9900,global,0.0913428899952658,1.0,0.0,0.0,0.0,0.0,0.1349375298103421,0.241436656692105,0.42311774236472066
800,0.0367,0,global,0.1048169358842023,1.0,0.0,0.0,0.0,0.0,0.109207662912932,0.256181879517765,0.5312041437624706
801,0.0367,100,global,0.0873571213350587,1.0,0.0,0.0,0.0,0.0,0.1336994966154854,0.2319780722691763,0.5611089565827394
802,0.0367,200,global,0.0354556878302241,1.0,0.0,0.0,0.0,0.0,0.1167357735314605,0.2458687867019676,0.5494055879223015
