,stdWeights,seed,class,"<C>, delay=-14",No-Activity,Fix,Cyclic,Chaotic,Non-Stationary,"<C>, delay=-10","<C>, delay=-6","<C>, delay=-2"
519,0.2,1900,global,-9.17122488836665e-05,0.0,1.0,0.0,0.0,0.0,0.0060254962665378,-0.0049628727332738,-0.05843027871740616
520,0.2,2000,global,-0.0009247556640848,0.0,1.0,0.0,0.0,0.0,0.0117698763431748,-0.0218846475433801,0.3960699491287104
521,0.2,2100,global,-0.0132455057679519,0.0,1.0,0.0,0.0,0.0,0.0049474108528842,0.0120562797292721,0.30727956239564874
522,0.2,2200,global,-0.0115955408937412,0.0,1.0,0.0,0.0,0.0,0.0185068693882097,-0.015382611846449,0.24661881156956578
523,0.2,2300,global,0.0094092103868878,0.0,1.0,0.0,0.0,0.0,-0.0037584477151097,0.0046011988471503,0.21217758235894452
524,0.2,2400,global,0.0064444274543435,0.0,1.0,0.0,0.0,0.0,0.0103820234644148,-0.0161133746960629,0.2475010672893327
525,0.2,2500,global,-0.0017107724379579,0.0,1.0,0.0,0.0,0.0,0.0024291198961877,0.0512509075704544,0.3491115473300177
526,0.2,2600,global,-0.019605986253592,0.0,1.0,0.0,0.0,0.0,0.0241267840111232,-9.2014476281866e-07,0.2125048019255557
527,0.2,2700,global,0.0001100482504296,0.0,1.0,0.0,0.0,0.0,0.0232168521822286,-0.010581543904341,0.6053837375609249
528,0.2,2800,global,0.0149813546003332,0.0,1.0,0.0,0.0,0.0,-0.0184034941266387,-0.0153853505852323,0.20749698428762375
529,0.2,2900,global,0.0042531066424963,0.0,1.0,0.0,0.0,0.0,-0.004750652747149,-0.0099784459599266,0.1327715490197396
530,0.2,3000,global,-0.014614533391248,0.0,1.0,0.0,0.0,0.0,-0.0024925683437826,-0.0080948414002111,0.1580147792139765
531,0.2,3100,global,-0.0162276133939101,0.0,1.0,0.0,0.0,0.0,-0.0254243062506399,0.012460750743285,0.040408300342414175
532,0.2,3200,global,0.0126265933586705,0.0,1.0,0.0,0.0,0.0,0.0047290974561307,-0.0063977486045475,0.36309443697282384
533,0.2,3300,global,0.0040244293931872,0.0,1.0,0.0,0.0,0.0,-0.004241447231331,-0.0002634832859607,0.038539349797546155
534,0.2,3400,global,0.0159566548788738,0.0,1.0,0.0,0.0,0.0,-0.0163546305174982,-1.4265476456685329e-05,0.40279449115578636
535,0.2,3500,global,0.0103377141111653,0.0,1.0,0.0,0.0,0.0,-0.0155077789486865,-0.0179904392353113,0.2215317557817817
536,0.2,3600,global,0.0257028978801334,0.0,1.0,0.0,0.0,0.0,-0.0044092964749492,-0.0118318580043658,-0.08362844546464925
537,0.2,3700,global,-0.0009740682655513,0.0,1.0,0.0,0.0,0.0,-0.0037670424034721,-0.0038770906341334,0.4162981008347827
538,0.2,3800,global,-0.0130177305319859,0.0,1.0,0.0,0.0,0.0,-0.0162571776460662,0.0197181559354323,0.36179014638449225
539,0.2,3900,global,0.026397332454288,0.0,1.0,0.0,0.0,0.0,-0.0014396086060849,0.0122660363481452,0.2822845440083035
540,0.2,4000,global,-0.0123376791396029,0.0,1.0,0.0,0.0,0.0,0.0018418877866431,-0.0146603036212437,0.4688047913257324
541,0.2,4100,global,0.01363077276466,0.0,1.0,0.0,0.0,0.0,-0.0045806668968888,0.0111957792031975,0.040726135471095645
542,0.2,4200,global,-0.0012231988242491,0.0,1.0,0.0,0.0,0.0,-0.0002295253906289,-0.0100911092139368,0.34835893277430985
543,0.2,4300,global,-0.0178632114902194,0.0,1.0,0.0,0.0,0.0,-0.0068982009205956,0.0104054109663679,0.18685243343399274
544,0.2,4400,global,-0.0010879635310613,0.0,1.0,0.0,0.0,0.0,0.0037530847439193,0.0011901769592302,0.07911527234316532
545,0.2,4500,global,-0.0058823483326303,0.0,1.0,0.0,0.0,0.0,0.0157494146332217,-0.0035554410833702,0.008087631228437087
546,0.2,4600,global,0.0008020847273679,0.0,1.0,0.0,0.0,0.0,-0.0095001582970934,0.0093442175466924,0.5209414276289492
547,0.2,4700,global,-0.0129386145305621,0.0,1.0,0.0,0.0,0.0,-0.0050019617994556,-0.0082817696067603,0.29352720829258333
548,0.2,4800,global,0.0087142755691416,0.0,1.0,0.0,0.0,0.0,-0.0140067404347693,-0.0052908643269943,0.015792932508896153
549,0.2,4900,global,0.0183955955356675,0.0,1.0,0.0,0.0,0.0,0.0062892245563009,-0.0065889374608955,0.21774299518261847
550,0.2,5000,global,-0.0166118587770909,0.0,1.0,0.0,0.0,0.0,0.0156575424695743,-0.0176169622214014,-0.08270348692783035
551,0.2,5100,global,0.0007102660842663,0.0,1.0,0.0,0.0,0.0,0.0157152208829623,0.0065229461082587,0.44081251366622015
552,0.2,5200,global,-0.0127632785276394,0.0,1.0,0.0,0.0,0.0,0.0201876576289673,0.0129474815226456,0.3972800567403546
553,0.2,5300,global,0.0090051945185556,0.0,1.0,0.0,0.0,0.0,0.007883523864404,-0.0108982065879149,0.3382887885362529
554,0.2,5400,global,0.0136060035757082,0.0,1.0,0.0,0.0,0.0,-0.0102069772640965,-0.0059167278074434,0.24563195561556822
555,0.2,5500,global,0.0127153990210117,0.0,1.0,0.0,0.0,0.0,0.0100239589268355,0.0039715858968402,0.3080360292270905
556,0.2,5600,global,-0.0215569534312573,0.0,1.0,0.0,0.0,0.0,-0.0229188690363508,0.0180783640756923,0.11050023231371789
557,0.2,5700,global,-0.0085183078655619,0.0,1.0,0.0,0.0,0.0,-0.02165183230574,0.0174896204859016,0.10677169932548167
558,0.2,5800,global,0.020493403425664,0.0,1.0,0.0,0.0,0.0,-0.0020778167186793,0.0058421177359561,0.5279414167725481
559,0.2,5900,global,-0.0083986745944733,0.0,1.0,0.0,0.0,0.0,0.0019418357800463,0.0055303655190895,0.5515025913821469
560,0.2,6000,global,0.0001582671471231,0.0,1.0,0.0,0.0,0.0,-0.010509004529649,-0.003112211458631,0.242257820027932
561,0.2,6100,global,0.0129478353532169,0.0,1.0,0.0,0.0,0.0,-0.0022243823709428,0.0359487305345017,0.042784047733338534
562,0.2,6200,global,0.0022322399412926,0.0,1.0,0.0,0.0,0.0,-0.0037374197464873,-0.0007260969351276,0.034316861051767865
563,0.2,6300,global,0.0047916251722178,0.0,1.0,0.0,0.0,0.0,-0.0118260937530582,0.0053960335530872,0.4874137745152113
564,0.2,6400,global,-0.0067070323650294,0.0,1.0,0.0,0.0,0.0,-0.0067732555633557,0.0029065256415794,0.2456656412172899
565,0.2,6500,global,-0.0044865331432948,0.0,1.0,0.0,0.0,0.0,0.0058063209577507,0.0024210385443169,0.29054953102055514
566,0.2,6600,global,0.0161094524593784,0.0,1.0,0.0,0.0,0.0,0.0143960743031491,0.0023888957041763,0.38200588636064897
567,0.2,6700,global,-0.0168431799314937,0.0,1.0,0.0,0.0,0.0,-0.0037700236227601,0.0260340138835727,0.13938405880270757
568,0.2,6800,global,0.0083082624800646,0.0,1.0,0.0,0.0,0.0,-0.0148314821301521,0.0116832507541531,0.19090465514474447
569,0.2,6900,global,-0.0101088039486877,0.0,1.0,0.0,0.0,0.0,0.0083203654200018,-0.0036268294669508,0.24477789531048216
570,0.2,7000,global,-0.0052094542490343,0.0,1.0,0.0,0.0,0.0,-0.0206999069738103,0.0305415287613355,0.21318393910849281
571,0.2,7100,global,-0.0115268359878829,0.0,1.0,0.0,0.0,0.0,-0.0056743592846445,-0.0172819053729424,0.0557590231019246
572,0.2,7200,global,0.0124859414202535,0.0,1.0,0.0,0.0,0.0,0.0029831184134163,-0.0014982442275159,0.41139263585270136
573,0.2,7300,global,0.006468012598713,0.0,1.0,0.0,0.0,0.0,0.0013377905536006,0.0055987450741282,0.15959302480730583
574,0.2,7400,global,-0.0203523131843319,0.0,1.0,0.0,0.0,0.0,-0.0125991022365924,0.0174471505197692,0.22793295539449923
575,0.2,7500,global,0.008217958989901,0.0,1.0,0.0,0.0,0.0,-0.0050646712080229,-0.0245868443422822,0.0631854174365372
576,0.2,7600,global,0.0069146558909276,0.0,1.0,0.0,0.0,0.0,-0.0101042413561598,-0.0099677762254305,0.1652636357395601
577,0.2,7700,global,-0.0124535499077017,0.0,1.0,0.0,0.0,0.0,-0.0018303358511319,-0.0039716716838293,-0.19726294869397915
578,0.2,7800,global,-0.0065735605387093,0.0,1.0,0.0,0.0,0.0,-0.006874485949945,0.0175775797555656,0.01936126407114331
579,0.2,7900,global,0.0060414282766863,0.0,1.0,0.0,0.0,0.0,0.0110245044157737,0.0645819035499103,0.2764712803743588
580,0.2,8000,global,-0.0047869596946473,0.0,1.0,0.0,0.0,0.0,-0.002137692966129,0.0003573716873141,0.15763664150732906
581,0.2,8100,global,-0.0140212231782868,0.0,1.0,0.0,0.0,0.0,-0.002059065916999,0.0130039995937795,0.03372952544526848
582,0.2,8200,global,-0.0099876634935489,0.0,1.0,0.0,0.0,0.0,-0.0104636012682018,0.0220938618716335,0.3737338224332756
583,0.2,8300,global,-0.0043064329397229,0.0,1.0,0.0,0.0,0.0,-0.0043364521302556,0.006979575866845,-0.02057073671712585
584,0.2,8400,global,0.0130276767861487,0.0,0.0,1.0,0.0,0.0,-0.0071185085645328,-0.0024273510441353,-0.019524998451317978
585,0.2,8500,global,0.0130773566428005,0.0,1.0,0.0,0.0,0.0,0.0091492419001064,-0.0089461588875029,0.4688227566274989
586,0.2,8600,global,0.0130491345924472,0.0,1.0,0.0,0.0,0.0,-0.0101212716967611,-0.0125091724716964,0.1980208245523721
587,0.2,8700,global,0.0086086654381362,0.0,1.0,0.0,0.0,0.0,-0.0235885266713001,0.0355219763535627,0.20082410172118098
588,0.2,8800,global,-0.0168384767711937,0.0,1.0,0.0,0.0,0.0,0.0142128375456008,0.0038088471060086,0.037519680265926635
589,0.2,8900,global,0.0029965961208933,0.0,1.0,0.0,0.0,0.0,-0.0032185899414037,-0.0044996388725455,0.38524934130544947
590,0.2,9000,global,-0.0162164497585702,0.0,1.0,0.0,0.0,0.0,-0.0090993606912489,0.0010346133783803,-0.03440659328222191
591,0.2,9100,global,-0.0107532624584446,0.0,0.0,1.0,0.0,0.0,-0.0124470245599688,-0.0169416311161816,0.44890166677895904
592,0.2,9200,global,0.0131142763060631,0.0,1.0,0.0,0.0,0.0,-0.0083516660556915,0.0093904093530652,0.21099668866967822
593,0.2,9300,global,0.0155048539879139,0.0,0.0,1.0,0.0,0.0,-0.0142203812701092,-0.0224569967306214,0.09409372494049383
594,0.2,9400,global,-0.0044560429416067,0.0,1.0,0.0,0.0,0.0,0.016290412351781,-0.0072139356118853,0.1278190277134369
595,0.2,9500,global,-0.0001384749827068,0.0,1.0,0.0,0.0,0.0,-0.0078379978255242,-0.023198684837658,-0.030213891894423583
596,0.2,9600,global,-0.0038561511418654,0.0,1.0,0.0,0.0,0.0,0.0166889059447602,-0.0131886181226326,0.2029493317769362
597,0.2,9700,global,0.0049740227944247,0.0,1.0,0.0,0.0,0.0,-0.0189468306868276,0.0034269259729994,0.2256150107413541
598,0.2,9800,global,0.0028059295493116,0.0,1.0,0.0,0.0,0.0,-0.0265044299476868,-0.0131151783561688,0.22862078239200767
599,0.2,9900,global,4.670787691686967e-05,0.0,1.0,0.0,0.0,0.0,0.003562113659914,0.001051459923535,0.08226535983823333
600,0.24,0,global,0.0085383850835524,0.0,1.0,0.0,0.0,0.0,0.0012917948710921,0.0581588049429918,0.41556548801529375
601,0.24,100,global,-0.0004004316075757,0.0,1.0,0.0,0.0,0.0,-0.0226091159520364,0.0096484778131554,0.8399934087183711
602,0.24,200,global,-0.013469459738747,0.0,1.0,0.0,0.0,0.0,-0.0073520737406696,0.2193822624082951,0.4857681043480726
603,0.24,300,global,0.0233813940905925,0.0,1.0,0.0,0.0,0.0,0.0104657621015693,0.0119129942697219,0.4667454647773418
604,0.24,400,global,-0.0179341721214868,0.0,1.0,0.0,0.0,0.0,0.0063378033232443,0.0021238535906664,0.336610979915429
605,0.24,500,global,0.0066989077350796,0.0,1.0,0.0,0.0,0.0,0.0004308018279037,0.1597353930638887,0.4870424121717416
606,0.24,600,global,0.0003239099410795,0.0,0.14,0.86,0.0,0.0,0.0060180224584098,0.0091100260105755,0.7503748104257018
607,0.24,700,average,0.0075642707437397,0.0,0.21,0.79,0.0,0.0,-0.0040133006175452,0.0227435117008352,0.42403646194219313
608,0.24,800,global,0.006651087303205,0.0,1.0,0.0,0.0,0.0,-0.0047396426812142,-0.010131719018541,0.49852101449954345
609,0.24,900,global,-0.0055553455707431,0.0,1.0,0.0,0.0,0.0,0.0012321334919057,0.019972827561951,0.2626499987319324
610,0.24,1000,global,0.0186956787310009,0.0,1.0,0.0,0.0,0.0,0.0218314431919679,-0.0022099830539291,0.2679948980790295
611,0.24,1100,global,-0.0072583479008469,0.0,1.0,0.0,0.0,0.0,0.0086104186197304,0.1062992587234686,0.5397225499361473
612,0.24,1200,global,-0.0135963994216828,0.0,1.0,0.0,0.0,0.0,-0.0054159773005795,-0.0363530725945965,0.36377119159010773
613,0.24,1300,global,0.0160795591612487,0.0,1.0,0.0,0.0,0.0,-0.0133998580071582,0.0713372251037366,0.4240648693273886
614,0.24,1400,global,0.0022561138992987,0.0,1.0,0.0,0.0,0.0,-0.0216686624114179,0.0305944559011547,0.3036002595266458
615,0.24,1500,global,0.001585151989163,0.0,1.0,0.0,0.0,0.0,-0.0087530220693937,-0.0042737964119492,0.39746474087373596
616,0.24,1600,global,-0.0131042171523773,0.0,1.0,0.0,0.0,0.0,-0.0076021138356608,-0.0107847367289416,0.15839198808027552
617,0.24,1700,global,0.0077867978470001,0.0,1.0,0.0,0.0,0.0,-0.0139751948151502,0.0012088191396749,0.43886795969638087
618,0.24,1800,global,0.0133440880177625,0.0,1.0,0.0,0.0,0.0,-0.0118837281275147,0.1991203464558609,0.22489544503916145
619,0.24,1900,global,-0.0047373452943159,0.0,1.0,0.0,0.0,0.0,-0.0204099778324431,0.0021512116561888,0.4413859814213762
620,0.24,2000,global,0.0094541261616449,0.0,1.0,0.0,0.0,0.0,-0.004531258228648,0.0116902038785197,0.12002486006873618
621,0.24,2100,global,0.0053159107592878,0.0,1.0,0.0,0.0,0.0,-0.0025687046055309,0.0299296130906497,0.3050120919032103
622,0.24,2200,global,-0.005710093238556,0.0,1.0,0.0,0.0,0.0,0.0054361895081251,0.0025022683598817,0.31710541880525234
623,0.24,2300,global,0.0090577844361246,0.0,1.0,0.0,0.0,0.0,0.0092863253490565,0.1383356732608979,0.3628134359753559
624,0.24,2400,global,-0.0001602152151149,0.0,1.0,0.0,0.0,0.0,-0.0092706771324973,0.0029519713637887,0.39813783193362307
625,0.24,2500,global,-0.0129875832689928,0.0,1.0,0.0,0.0,0.0,-0.008353753406488,-0.007368500790439,0.47191775286699933
626,0.24,2600,global,0.0140264785194364,0.0,1.0,0.0,0.0,0.0,-0.0019828225832374,0.1299314633048396,0.17175696755911904
627,0.24,2700,global,0.0048929883541211,0.0,1.0,0.0,0.0,0.0,-0.0060480750474793,0.0674524805881452,0.587273826836199
628,0.24,2800,average,0.0022367640805166,0.0,0.43,0.57,0.0,0.0,0.0009088158834174,0.0030653174461357,0.5009113226533943
629,0.24,2900,global,0.0186103012312669,0.0,1.0,0.0,0.0,0.0,-0.0097191472036242,0.016641640780347,0.5768311575965961
630,0.24,3000,global,0.0056355866573982,0.0,1.0,0.0,0.0,0.0,-0.0152589145616167,0.0350760327591051,0.5240221459906287
631,0.24,3100,global,-0.0058010118663971,0.0,1.0,0.0,0.0,0.0,-0.0156383208545238,-0.0063938397002863,0.4750037888110133
632,0.24,3200,global,-0.0244627813161617,0.0,1.0,0.0,0.0,0.0,0.0251194818087697,0.0583116162968559,0.23340456072632618
633,0.24,3300,global,0.0102695508937507,0.0,1.0,0.0,0.0,0.0,0.0016395943145158,0.0199598023662091,0.4851950192605338
634,0.24,3400,global,0.0003049849228675,0.0,0.0,1.0,0.0,0.0,-0.0040054281816468,-0.0106388479571112,0.44086308229975435
635,0.24,3500,global,-0.0083783054515896,0.0,1.0,0.0,0.0,0.0,0.0076671230263641,0.0082944259390956,0.5766551369088969
636,0.24,3600,global,-0.0138242640074252,0.0,0.0,1.0,0.0,0.0,0.0103087234864682,0.0246400046530541,0.05383024260206679
637,0.24,3700,global,-0.0089186407580148,0.0,1.0,0.0,0.0,0.0,0.0148661539252362,0.0667712657961878,0.4997011629706195
638,0.24,3800,global,0.003569231078331,0.0,1.0,0.0,0.0,0.0,0.0053056933158305,0.0406639438024514,0.47712585275159974
639,0.24,3900,global,-0.0160772512609971,0.0,1.0,0.0,0.0,0.0,-0.0127245817559885,0.0441106813207533,0.15360811909810765
640,0.24,4000,global,-0.0084418023889749,0.0,1.0,0.0,0.0,0.0,0.001155361763092,-0.0148073701416402,0.619559495095819
641,0.24,4100,global,0.0063816753475945,0.0,0.0,1.0,0.0,0.0,-0.0062779957206135,-0.0058274213656781,0.28254874404839675
642,0.24,4200,global,0.0078446001742627,0.0,1.0,0.0,0.0,0.0,-0.0087511480506804,0.0103044908727645,0.47022721939299306
643,0.24,4300,global,-0.005195668344585,0.0,1.0,0.0,0.0,0.0,-0.0118922952755313,0.0580295035642051,0.6389420001592127
644,0.24,4400,global,0.0041566392925398,0.0,1.0,0.0,0.0,0.0,0.0009198192303891,0.039242432349852,0.7969120487639556
645,0.24,4500,global,0.0221500113919887,0.0,1.0,0.0,0.0,0.0,-0.0040685263826741,0.0506402727016667,0.3472630096747001
646,0.24,4600,global,-0.0093787925430042,0.0,1.0,0.0,0.0,0.0,-0.0118687014225618,-0.0135077609456607,0.0765563875760606
647,0.24,4700,global,-0.010662327267664,0.0,1.0,0.0,0.0,0.0,0.0116113557836992,0.0559042010261354,0.6170539639170833
648,0.24,4800,global,-0.0264245766072651,0.0,0.0,1.0,0.0,0.0,-0.0102711975390687,-0.0004491571619285,0.5143999263646617
649,0.24,4900,average,0.0148246541275412,0.0,0.52,0.48,0.0,0.0,0.0115534338076576,-0.0049568180727347,0.4247120068699687
650,0.24,5000,global,0.0103814133725855,0.0,1.0,0.0,0.0,0.0,-0.0080167040071509,0.0291071901260411,0.33876869264860615
651,0.24,5100,global,-0.0003557044796777,0.0,1.0,0.0,0.0,0.0,-0.0096182056018627,0.007399178275575,0.5096916407851876
652,0.24,5200,global,0.0252970753868256,0.0,1.0,0.0,0.0,0.0,-0.0005118065140557,0.0111730016618635,0.7919385630495082
653,0.24,5300,global,-0.0037785675063944,0.0,1.0,0.0,0.0,0.0,-0.0141194818566687,0.0190902854304908,0.545021643832618
654,0.24,5400,global,0.0155649590768094,0.0,1.0,0.0,0.0,0.0,0.0009758722511165,-0.024302096484463,0.30754900797019635
655,0.24,5500,global,0.0018903466577087,0.0,1.0,0.0,0.0,0.0,0.0132550689005762,0.0143738812097189,0.8246076789024224
656,0.24,5600,global,0.0189300110197957,0.0,1.0,0.0,0.0,0.0,0.0141066740204637,-0.0030500126862874,0.6826549969102592
657,0.24,5700,global,-0.001585631449785,0.0,1.0,0.0,0.0,0.0,-0.0036392741378555,0.0281688821787391,0.1485946153568254
658,0.24,5800,global,0.0114146031431753,0.0,1.0,0.0,0.0,0.0,-0.0084248801230189,0.0581279453275959,0.6016931762237647
659,0.24,5900,global,-0.031200823117023,0.0,1.0,0.0,0.0,0.0,-0.0162785603147977,0.0891374204083195,0.110680168596981
660,0.24,6000,global,-0.0072728423166704,0.0,1.0,0.0,0.0,0.0,-0.0135974477411266,0.1136235209281254,0.6345875662556641
661,0.24,6100,global,0.0192880713203392,0.0,1.0,0.0,0.0,0.0,-0.0075522705125432,0.0289935537331145,0.3904537586574931
662,0.24,6200,global,-0.0133199513861093,0.0,1.0,0.0,0.0,0.0,-0.0004634222078968,0.0349970976288266,0.23429963285195274
663,0.24,6300,global,-0.015328637351498,0.0,1.0,0.0,0.0,0.0,-0.0099617882778681,-0.0099410980130812,0.5624803360970434
664,0.24,6400,global,-0.0021656368532762,0.0,1.0,0.0,0.0,0.0,-0.0158621889896734,0.0057252194218908,0.5484388764470186
665,0.24,6500,global,0.0053406734262789,0.0,1.0,0.0,0.0,0.0,0.0278184889815062,0.1938765417170669,0.38147149514520073
666,0.24,6600,global,0.0017555015103022,0.0,0.0,1.0,0.0,0.0,-0.0049859786835608,0.0116835155690688,0.7053382490338412
667,0.24,6700,global,0.0227652095170809,0.0,1.0,0.0,0.0,0.0,-0.0075224513777557,-0.0306807127739632,0.6140785939186224
668,0.24,6800,global,-0.0083201355613063,0.0,1.0,0.0,0.0,0.0,-0.0060458872921827,0.0091387643110172,0.13911866758404096
669,0.24,6900,global,0.0293167092263019,0.0,0.09,0.91,0.0,0.0,-0.0216549862127714,0.0188627265574742,0.7254424473691504
670,0.24,7000,global,0.0118473460131801,0.0,1.0,0.0,0.0,0.0,-0.0068624213727013,-0.0012021634288063,0.27872763241733267
671,0.24,7100,global,-0.0055574967194961,0.0,1.0,0.0,0.0,0.0,-0.001729952925541,0.0658250889330768,0.5007041539368878
672,0.24,7200,global,-0.007714664466456,0.0,1.0,0.0,0.0,0.0,-0.0087016218495221,-0.0074581573605818,0.43246540855092885
673,0.24,7300,global,-0.0077469829014072,0.0,1.0,0.0,0.0,0.0,-0.0006293925016668,0.0300900637558636,0.4545274320413049
674,0.24,7400,global,-0.0129673116973322,0.0,1.0,0.0,0.0,0.0,-0.0076887624616899,-0.0020181361838559,0.46420738081090596
675,0.24,7500,global,-0.0103024273344088,0.0,1.0,0.0,0.0,0.0,-0.0243096047046351,0.0270791198600203,0.4527030236685408
676,0.24,7600,global,0.012622257462513,0.0,1.0,0.0,0.0,0.0,-0.0034920689721591,0.0615643923887173,0.31911967000376146
677,0.24,7700,global,-0.0008370201454916,0.0,1.0,0.0,0.0,0.0,0.0130937725293845,0.0066817317920983,0.4893386075795682
678,0.24,7800,global,-0.0107644976332466,0.0,1.0,0.0,0.0,0.0,0.0002816682308653,0.0264824967985649,0.38265451929798294
679,0.24,7900,global,0.0251354458825679,0.0,1.0,0.0,0.0,0.0,-0.0042479087368422,-0.0052010401745147,0.48936829276658145
680,0.24,8000,global,0.0235995583295153,0.0,1.0,0.0,0.0,0.0,-0.0220593895159335,0.0062032628255009,0.5126240201069692
681,0.24,8100,global,0.0178639766160162,0.0,1.0,0.0,0.0,0.0,0.1293649388181988,-0.0069761772038618,0.8482852714941727
682,0.24,8200,global,-0.015736523712948,0.0,1.0,0.0,0.0,0.0,-0.0073350311179489,-0.0355033337894143,0.292032366212035
683,0.24,8300,global,0.0038836833227891,0.0,1.0,0.0,0.0,0.0,-0.0149920668708896,0.0021721900723091,0.39450459374694935
684,0.24,8400,global,0.0082145802982052,0.0,1.0,0.0,0.0,0.0,0.0011702953082839,-0.0249425653469611,0.8016413289761807
685,0.24,8500,global,-0.002124946565354,0.0,1.0,0.0,0.0,0.0,-0.0099338500682566,0.0118585045452515,0.13263615580359417
686,0.24,8600,global,0.0092443885388859,0.0,1.0,0.0,0.0,0.0,0.0089789606518453,-0.0339392929694187,0.7206674654730474
687,0.24,8700,global,0.0050815298104433,0.0,1.0,0.0,0.0,0.0,-0.0069922992458862,0.0088249921566491,0.380613836589857
688,0.24,8800,global,0.0356403015694056,0.0,1.0,0.0,0.0,0.0,0.0134119407641074,-0.0253857048726004,0.314293986084248
689,0.24,8900,global,0.0028290245886054,0.0,0.0,1.0,0.0,0.0,-0.0079080230035223,0.0267100515319429,0.5779633494111167
690,0.24,9000,global,-0.0058600953914056,0.0,1.0,0.0,0.0,0.0,-0.006274069941771,0.0130921575466588,0.28009216230129075
691,0.24,9100,global,0.0005723730141145,0.0,1.0,0.0,0.0,0.0,-0.0037006746143418,0.0037281797268794,0.07639482910405379
692,0.24,9200,global,0.0045832762357841,0.0,1.0,0.0,0.0,0.0,-0.0069344706105008,-0.0114054753161542,0.29269758059207973
693,0.24,9300,global,0.0189764022123837,0.0,1.0,0.0,0.0,0.0,-0.0130204694009055,0.0307114715739347,0.14152230327667054
694,0.24,9400,global,-0.0053965163711041,0.0,0.0,1.0,0.0,0.0,-0.0062507215888498,0.0048187774017097,0.5017512736157502
695,0.24,9500,global,0.0110310454118208,0.0,1.0,0.0,0.0,0.0,-0.0027211181321326,0.0077063133729476,0.13494026299453732
696,0.24,9600,global,0.0114137388284559,0.0,1.0,0.0,0.0,0.0,-0.0055223441795124,-0.0064427565119421,0.5956596293224787
697,0.24,9700,global,-0.0066166444764033,0.0,1.0,0.0,0.0,0.0,0.0090026592175435,0.0164979822869083,0.6946452154755445
698,0.24,9800,global,-0.0060316190291328,0.0,1.0,0.0,0.0,0.0,0.0632353860413992,0.0466322987108961,0.5458414318410473
699,0.24,9900,global,-0.0014262588826452,0.0,1.0,0.0,0.0,0.0,-0.0080164015670624,0.005154699166351,0.20519637968139043
700,0.28,0,global,-0.0026369257900891,0.0,0.01,0.99,0.0,0.0,0.0605373758021646,0.3117179258357032,0.8418739501643013
701,0.28,100,average,0.0044188066917097,0.0,0.59,0.41,0.0,0.0,0.0013470718189029,0.0568558507639873,0.4185026276674099
702,0.28,200,global,-0.0014536011039509,0.0,1.0,0.0,0.0,0.0,-0.0234255866824603,0.3104825267239837,0.600665750035652
703,0.28,300,global,0.017522513300603,0.0,1.0,0.0,0.0,0.0,0.1100223572149117,0.2832909804308118,0.6483876624744809
704,0.28,400,global,0.0048047564244977,0.0,1.0,0.0,0.0,0.0,-0.0070584067868457,0.0019130781890899,0.7306810462261769
705,0.28,500,global,0.0075069924071293,0.0,1.0,0.0,0.0,0.0,0.0797723988345721,0.2601589681031874,0.47697666649593473
706,0.28,600,global,-0.0091202319738486,0.0,1.0,0.0,0.0,0.0,0.0103925168956214,0.1405591316243827,0.4859703155124878
707,0.28,700,global,0.0088549474494438,0.0,1.0,0.0,0.0,0.0,-0.0286951761831272,0.1484198481875577,0.7571364498506388
708,0.28,800,global,-0.0139431958658134,0.0,1.0,0.0,0.0,0.0,0.015432898391703,0.3106155488001833,0.5720031191787234
709,0.28,900,global,0.020695519669013,0.0,1.0,0.0,0.0,0.0,-0.0016352257137446,0.0518546321062867,0.8439292870490724
710,0.28,1000,global,0.0042950795536456,0.0,1.0,0.0,0.0,0.0,0.013151399247277,0.0138349191751086,0.3978697832798273
711,0.28,1100,global,0.0035302154510829,0.0,1.0,0.0,0.0,0.0,0.0040460804688797,0.1598151092463501,0.8533981823491651
712,0.28,1200,global,-0.003366802108025,0.0,1.0,0.0,0.0,0.0,0.011772301037311,0.1175339232574398,0.43455244422310413
713,0.28,1300,global,0.1058449045898074,0.0,1.0,0.0,0.0,0.0,-0.0125725130142993,0.1184698690417725,0.6215043212156173
714,0.28,1400,global,0.0217138217172528,0.0,1.0,0.0,0.0,0.0,0.0729011146004957,0.0663078757484953,0.949434904935007
715,0.28,1500,global,-0.0180937094977547,0.0,1.0,0.0,0.0,0.0,-0.0001545961532632,0.3001922714960078,0.47918220757261476
716,0.28,1600,global,-0.0127685470316807,0.0,1.0,0.0,0.0,0.0,0.0358301226606156,0.3688233780554721,0.703642930861038
717,0.28,1700,average,0.0074458524114554,0.0,0.49,0.51,0.0,0.0,0.041759093902776,0.3355554992344103,0.9006358577753254
718,0.28,1800,global,0.0091059888753253,0.0,1.0,0.0,0.0,0.0,-0.0092546883025673,0.0731188688931299,0.6043511758501021
719,0.28,1900,global,0.0030363857804631,0.0,1.0,0.0,0.0,0.0,0.0201092076002713,0.1365540026470947,0.826383306167825
720,0.28,2000,global,0.0240849310112175,0.0,1.0,0.0,0.0,0.0,0.0425149251719385,0.1595738882219312,0.8670653764590707
721,0.28,2100,global,0.0305816786709735,0.0,1.0,0.0,0.0,0.0,0.0358282902872628,0.3761122297986289,0.7390708269554295
722,0.28,2200,average,0.004894119527768,0.0,0.54,0.46,0.0,0.0,0.0021756797146455,0.2987473729037867,0.4647638060665328
