,stdWeights,<BH>,var(BH)
0,0.001,0.0,0.0
1,0.0178,0.0,0.0
2,0.3162,0.9938181662499666,1.5985777338018607e-06
3,5.6234,0.9941450878445695,8.951501714442362e-07
4,100.0,0.9926906137622487,2.1586695120544963e-05
