,stdWeights,<BH>,var(BH)
0,0.001,0.0,0.0
1,0.0178,0.0,0.0
2,0.3162,0.9947130185975617,2.0072720311976277e-06
3,5.6234,0.9940657350206997,2.2435791501004454e-06
4,100.0,0.9949936406374983,3.9948568749877224e-07
