,stdWeights,<BH>,var(BH)
0,0.001,0.0,0.0
1,0.0178,0.0,0.0
2,0.3162,0.19183695143212237,0.1469026156389946
3,5.6234,0.9930957405334429,7.908185724675442e-06
4,100.0,0.8952304529175894,0.08905103633765132
