,stdWeights,<BH>,var(BH)
0,0.001,0.0,0.0
1,0.0178,0.0,0.0
2,0.3162,0.18377682851451335,0.134868426272184
3,5.6234,0.9940271404204285,2.0639964353445115e-06
4,100.0,0.9941056472186094,2.1215915189517936e-06
