,stdWeights,<BH>,var(BH)
0,0.001,0.0,0.0
1,0.0178,0.0,0.0
2,0.3162,0.27977686447566275,0.18237470212396933
3,5.6234,0.9943062802034184,4.401930650135896e-06
4,100.0,0.9937461124701163,8.164755188043637e-06
