,Unnamed: 0,stdWeights,<BH>,var(BH),<A>,var(A),sigma_star,balance
61,61,7.257,0.9947237726029264,1.4418811282870644e-06,0.4791768371628371,0.0797896770522185,72.57,-0.010994340784836798
62,62,8.3956,0.9946864182894696,1.892749398616452e-06,0.4806475444555444,0.0785349716297688,83.95599999999999,-0.009503379091015396
63,63,9.7127,0.9944810551841334,2.111167047623693e-06,0.4819305164835165,0.0792001589279851,97.127,-0.008214713360919279
64,64,11.2365,0.9941171640735262,2.3645914779351177e-06,0.4830922817182817,0.0780638739602056,112.365,-0.007100734468416803
65,65,12.9994,0.9943440646611654,2.424753501731802e-06,0.4840140089910089,0.0782927849892365,129.994,-0.006137796294154341
66,66,15.0389,0.994165169281122,2.985312149171317e-06,0.484868975024975,0.0778240214410963,150.38899999999998,-0.005305432452649694
67,67,17.3983,0.9944203245890902,2.310458989771005e-06,0.4856233376623376,0.0768650433462641,173.98299999999998,-0.004585966259250784
68,68,20.1279,0.9943189543873584,3.3725504846261607e-06,0.4862361098901098,0.0770124689316677,201.279,-0.003964056252327319
69,69,23.2857,0.9943743043151052,1.9500408097433795e-06,0.486784898101898,0.0774293624138099,232.85699999999997,-0.003426489683809819
70,70,26.9389,0.9940393323403804,2.5842899252529225e-06,0.4872566773226773,0.076843403084428,269.389,-0.002961823713549805
71,71,31.1653,0.9941041560864484,2.510516082781436e-06,0.4876496003996003,0.0766891541665128,311.65299999999996,-0.0025601652853343704
72,72,36.0547,0.9940825399016588,3.677190007946812e-06,0.4880333116883117,0.0764939081378162,360.54699999999997,-0.0022129806594674006
73,73,41.7112,0.994506111188257,1.8644740396248647e-06,0.4883473416583416,0.0759148823903369,417.11199999999997,-0.0019128766289845944
74,74,48.2552,0.9944766951267004,2.6057662187542004e-06,0.4886207202797203,0.0759926937438186,482.552,-0.001653467377025708
75,75,55.8259,0.9942704189544894,2.2835309044741382e-06,0.4888761618381618,0.0761508079433054,558.2589999999999,-0.0014292364907833588
76,76,64.5842,0.994194081696178,2.6233500819791936e-06,0.4890901878121878,0.0755572904098898,645.8419999999999,-0.0012354170865161995
77,77,74.7167,0.9945272972212148,2.192060353748169e-06,0.4892439650349651,0.0757340862354428,747.167,-0.0010678795002945218
78,78,86.4388,0.9942809954594952,2.6517046313038154e-06,0.4893877162837163,0.0756773268789152,864.3879999999999,-0.0009230627713744388
79,79,100.0,0.9942716220358188,2.21505190857702e-06,0.4895593046953047,0.075990911745597,1000.0,-0.0007978844278221375
