,stdWeights,<BH>,var(BH)
0,0.001,0.0,0.0
1,0.0178,0.0,0.0
2,0.3162,0.9947555047400659,2.367257972632509e-06
3,5.6234,0.9940588873871533,1.3695004365340916e-06
4,100.0,0.9949756864255541,5.148767784316166e-07
