,Unnamed: 0,stdWeights,<BH>,var(BH),<A>,var(A),sigma_star,balance
46,46,0.8154,0.9943238560186294,2.6861827694422866e-06,0.6080731758241757,0.0396172087293326,8.154,0.09760718480385988
47,47,0.9434,0.9942747528235164,2.37157604213633e-06,0.5918068881118881,0.046107553329787,9.434,0.08441731140634567
48,48,1.0914,0.9942196989914376,3.397765039600522e-06,0.5781284335664336,0.0503640773232761,10.913999999999998,0.07300435793279436
49,49,1.2626,0.994102223957935,3.0410008159224632e-06,0.5663665684315684,0.055264388083445,12.626,0.06312776572035583
50,50,1.4607,0.9943688688531336,1.5798887293313633e-06,0.5564548301698302,0.059284768182866,14.607000000000001,0.054580799775005406
51,51,1.6898,0.9941900886276236,2.846648104476429e-06,0.5478106973026973,0.0621008558873693,16.898,0.047190146320306214
52,52,1.955,0.9943841785654332,2.6301577802501445e-06,0.5403593066933068,0.0649232344877899,19.55,0.040794719415776226
53,53,2.2617,0.9945741392236178,2.2719634400071803e-06,0.534035027972028,0.0670540927044983,22.616999999999997,0.03526659900353357
54,54,2.6165,0.9942354999484144,3.118725630788046e-06,0.5285779580419581,0.0693310084820274,26.164999999999996,0.030486923733238525
55,55,3.027,0.9945478003738124,2.5861198240929017e-06,0.5239544225774226,0.0705345664485364,30.27,0.026354127925180937
56,56,3.5019,0.9941138372288972,3.0055547268752844e-06,0.519909051948052,0.0717104758717805,35.019,0.0227812369315899
57,57,4.0513,0.9943555211481564,2.805926754209909e-06,0.5164232437562437,0.0735213628968434,40.513,0.01969253194674514
58,58,4.6869,0.9944737832806552,1.8291757621163645e-06,0.5134396623376624,0.0743316465552429,46.86899999999999,0.017022424809970182
59,59,5.4222,0.994425246865455,2.159866542629814e-06,0.5108823166833167,0.0753027227018735,54.222,0.014714310279008713
60,60,6.2729,0.9941994811720304,2.2875818570051284e-06,0.5087065634365635,0.0754068893903299,62.729,0.012719009821928362
61,61,7.257,0.9940719604129654,2.7277610150336968e-06,0.5067904785214785,0.0765746260452834,72.57,0.010994340784836798
62,62,8.3956,0.9943628638378924,2.8401679576993837e-06,0.5051841238761239,0.0771234307570551,83.95599999999999,0.009503379091015396
63,63,9.7127,0.9942865154453108,2.107043053095767e-06,0.5037591008991009,0.077254088598714,97.127,0.008214713360919279
64,64,11.2365,0.9943947590839116,2.5459110727814285e-06,0.5025311178821179,0.0773772111684519,112.365,0.007100734468416803
65,65,12.9994,0.994079985994308,5.409728301228053e-06,0.5014774685314687,0.0781878664831671,129.994,0.006137796294154341
66,66,15.0389,0.9943864778222304,2.590986904555031e-06,0.5006221308691309,0.0779167041230498,150.38899999999998,0.005305432452649694
67,67,17.3983,0.9940155818378028,3.6758631555948608e-06,0.4998063346653346,0.0785406814124936,173.98299999999998,0.004585966259250784
68,68,20.1279,0.9942693713575786,3.1554218262182525e-06,0.4991374125874126,0.0790711557253934,201.279,0.003964056252327319
69,69,23.2857,0.994483302501694,2.043669888587489e-06,0.498550898101898,0.0786580232035696,232.85699999999997,0.003426489683809819
70,70,26.9389,0.994596068277144,2.0514975598311247e-06,0.4980736863136863,0.0793174146233386,269.389,0.002961823713549805
71,71,31.1653,0.9943492704715342,2.349680997624809e-06,0.4976535794205795,0.0791140510777933,311.65299999999996,0.0025601652853343704
72,72,36.0547,0.99419599067141,2.024663017944726e-06,0.4972476833166833,0.0788727171429968,360.54699999999997,0.0022129806594674006
73,73,41.7112,0.9940823597913112,2.832521844138192e-06,0.4969181968031967,0.0793989780988242,417.11199999999997,0.0019128766289845944
74,74,48.2552,0.9943441641673588,2.539152546239425e-06,0.4966192577422578,0.0797787324044586,482.552,0.001653467377025708
75,75,55.8259,0.9946095900846014,2.717304733331886e-06,0.4963986823176824,0.079988229181408,558.2589999999999,0.0014292364907833588
76,76,64.5842,0.9940994226959838,2.486191032995297e-06,0.4962232457542457,0.0802097754333578,645.8419999999999,0.0012354170865161995
77,77,74.7167,0.9940444819725874,3.0666112604748198e-06,0.4960172407592407,0.079733882105906,747.167,0.0010678795002945218
78,78,86.4388,0.9942683103251152,3.248727019634453e-06,0.4958754805194805,0.0802966494783937,864.3879999999999,0.0009230627713744388
79,79,100.0,0.9943935764890626,2.947133584579434e-06,0.4957465514485513,0.0797654356472697,1000.0,0.0007978844278221375
