,stdWeights,<BH>,var(BH)
0,0.001,0.0,0.0
1,0.0178,0.0,0.0
2,0.3162,0.35665978967287404,0.19111803664203783
3,5.6234,0.5683697860638274,0.21572039106217153
4,100.0,0.7771656736209275,0.15143181025530833
