,Unnamed: 0,stdWeights,<BH>,var(BH),<A>,var(A),sigma_star,balance
0,0,0.001,0.0,0.0,0.9996000000000008,0.0,0.01,0.0
1,1,0.0012,0.0,0.0,0.9996000000000008,0.0,0.011999999999999999,2.1101712835646862e-150
2,2,0.0013,0.0,0.0,0.9996000000000008,0.0,0.013,7.722323846736764e-233
3,3,0.0015,0.0,0.0,0.9996000000000008,0.0,0.015,6.647997085004586e-149
4,4,0.0018,0.0,0.0,0.9996000000000008,0.0,0.018,3.4695623005800756e-49
5,5,0.0021,0.0,0.0,0.9996000000000008,0.0,0.020999999999999998,8.722256621027188e-11
6,6,0.0024,0.0,0.0,0.9996000000000008,0.0,0.023999999999999997,1.0000000000000004
7,7,0.0028,0.0,0.0,0.9996000000000008,0.0,0.027999999999999997,2.4756361644755163e-09
8,8,0.0032,0.0,0.0,0.9996000000000008,0.0,0.032,5.590098407950298e-18
9,9,0.0037,0.0,0.0,0.9996000000000008,0.0,0.037,2.2172220611456183e-09
10,10,0.0043,0.0,0.0,0.9996000000000008,0.0,0.043,1.0000000000000007
11,11,0.005,0.0,0.0,0.9996000000000008,0.0,0.049999999999999996,0.9999999999999998
12,12,0.0057,0.0,0.0,0.9996000000000008,0.0,0.057,1.0
13,13,0.0066,0.0,0.0,0.9996000000000008,0.0,0.06599999999999999,1.0000000000058367
14,14,0.0077,0.0,0.0,0.9996000000000008,0.0,0.077,1.0000000000000002
15,15,0.0089,0.0,0.0,0.9996000000000008,0.0,0.089,1.0000000000000002
16,16,0.0103,0.0,0.0,0.9996000000000008,0.0,0.103,1.0000000000000002
17,17,0.0119,0.0,0.0,0.9996000000000008,0.0,0.11900000000000001,1.0000000000000002
18,18,0.0138,0.0,0.0,0.9996000000000008,0.0,0.13799999999999998,0.999999999999572
19,19,0.0159,0.0,0.0,0.9996000000000008,0.0,0.159,0.9999999996811164
20,20,0.0184,0.0,0.0,0.9996000000000008,0.0,0.184,0.9999999451367214
21,21,0.0213,0.0,0.0,0.9996000000000008,0.0,0.213,0.9999973317888424
22,22,0.0247,0.0,0.0,0.9996000000000008,0.0,0.247,0.9999484713385274
23,23,0.0286,0.0,0.0,0.9996000000000008,0.0,0.286,0.9995286016839497
24,24,0.033,0.0,0.0,0.9995950000000008,0.0,0.33,0.9975569151728397
25,25,0.0382,0.0,0.0,0.9995910000000008,0.0,0.38199999999999995,0.991150161352996
26,26,0.0442,0.0,0.0,0.9995750000000004,0.0,0.442,0.9763299803271618
27,27,0.0512,0.0,0.0,0.9995050000000002,0.0,0.512,0.94919521470774
28,28,0.0592,0.0,0.0,0.999325,0.0,0.592,0.9088168199188753
29,29,0.0685,0.0,0.0,0.998895,0.0,0.685,0.855669800175008
30,30,0.0792,0.0,0.0,0.997768,0.0,0.792,0.793276474965162
31,31,0.0916,0.0,0.0,0.9952800000000002,0.0,0.9159999999999999,0.7250363588131389
32,32,0.106,0.0,0.0,0.990104,0.0,1.0599999999999998,0.6545217273714535
33,33,0.1226,1.1710463870610238e-06,1.3576361442421902e-10,0.9803505004995005,2.4999975049925105e-07,1.226,0.5853057693327921
34,34,0.1419,7.489832654260572e-06,2.868094922297764e-09,0.9641385004995002,1.249499750998253e-06,1.4189999999999998,0.5190165152248792
35,35,0.1641,4.189311502699124e-05,1.748391390548524e-08,0.9408945014985014,5.750493262980777e-06,1.6409999999999998,0.4577304049734112
36,36,0.1899,0.008902129436472,0.0077703655846229,0.9103205544455544,7.895850403342912e-06,1.899,0.40152370679369515
37,37,0.2197,0.0371480837477496,0.0330543997317847,0.8738246243756245,3.432482801913372e-05,2.197,0.35101027867643925
38,38,0.2541,0.0643182071940741,0.0548110452671185,0.8350502477522476,4.326474125275324e-05,2.541,0.3060836318705021
39,39,0.294,0.1477906277176182,0.1146837718644341,0.7949349580419579,0.0001027475541441,2.9399999999999995,0.26624592879362985
40,40,0.3401,0.2671306855516747,0.1752087189729883,0.7568874665334665,0.0003372892641823,3.401,0.23126591258142026
41,41,0.3935,0.3721829617008012,0.2081935520775683,0.7214414195804195,0.0007945412529528,3.935,0.20060456836466323
42,42,0.4552,0.6330183258028228,0.2003069427609252,0.6894807922077922,0.0035738745210833,4.552,0.17388246528041928
43,43,0.5266,0.758367898655637,0.1625413828530565,0.6616349560439561,0.0081047058136668,5.265999999999999,0.1506105134934454
44,44,0.6093,0.9101560300938067,0.0719799294568715,0.6372110539460539,0.0163716882717681,6.092999999999999,0.1303654981460583
45,45,0.7049,0.9728907286549662,0.01938867783918,0.6163345704295705,0.0261127324363947,7.0489999999999995,0.11281264390731138
46,46,0.8154,0.9942293943326692,2.2093952253229045e-06,0.5982827392607393,0.0344393128769332,8.154,0.09760718480385988
47,47,0.9434,0.9942969944004518,2.928557331024392e-06,0.5828033846153846,0.0416310572723979,9.434,0.08441731140634567
48,48,1.0914,0.994325278755143,2.0606639141285463e-06,0.5698156263736264,0.046595383761094,10.913999999999998,0.07300435793279436
49,49,1.2626,0.9942553235413688,2.8032579355135344e-06,0.5587405624375624,0.0501248164961911,12.626,0.06312776572035583
50,50,1.4607,0.9942464473983128,2.441624878573668e-06,0.5492624655344656,0.0545690795298607,14.607000000000001,0.054580799775005406
51,51,1.6898,0.9943435014523456,3.333803611071408e-06,0.5409001788211789,0.0571266873366393,16.898,0.047190146320306214
52,52,1.955,0.9945504243344452,1.2770412711005802e-06,0.5337566373626373,0.0599775114336213,19.55,0.040794719415776226
53,53,2.2617,0.994032884316274,2.7288808421614225e-06,0.5277275864135864,0.0631087439892774,22.616999999999997,0.03526659900353357
54,54,2.6165,0.9941264147331024,3.6501412069888095e-06,0.5225875514485516,0.0643982576085253,26.164999999999996,0.030486923733238525
55,55,3.027,0.9941949257763548,4.270618483679479e-06,0.5181677852147852,0.0655495788726758,30.27,0.026354127925180937
56,56,3.5019,0.9942858862140662,2.8258876791330183e-06,0.5143632537462536,0.0671134614536313,35.019,0.0227812369315899
57,57,4.0513,0.9944258672326348,2.347999557721837e-06,0.5111215774225775,0.0683086983007002,40.513,0.01969253194674514
58,58,4.6869,0.994219881908654,1.927244748189981e-06,0.5082294765234766,0.0688755736670921,46.86899999999999,0.017022424809970182
59,59,5.4222,0.9945466071091512,1.5789057519011192e-06,0.5057064305694307,0.0705146974024976,54.222,0.014714310279008713
60,60,6.2729,0.9943564449621398,1.977268669163365e-06,0.5035606253746254,0.0706902549618214,62.729,0.012719009821928362
61,61,7.257,0.9944693540165316,1.6891133499817149e-06,0.5017260349650351,0.0713547126100672,72.57,0.010994340784836798
62,62,8.3956,0.9946295538520624,2.510793792463257e-06,0.5001781608391609,0.072399871421286,83.95599999999999,0.009503379091015396
63,63,9.7127,0.9943195208153424,1.797763283320639e-06,0.4988747682317682,0.07244730713642,97.127,0.008214713360919279
64,64,11.2365,0.9943944694502496,1.933699333324161e-06,0.4977061008991008,0.0733671386914783,112.365,0.007100734468416803
65,65,12.9994,0.9941691961606216,3.219828100180414e-06,0.4967577672327672,0.073974821456266,129.994,0.006137796294154341
66,66,15.0389,0.994279124576366,2.7337920447024744e-06,0.4959093486513486,0.0738170115997887,150.38899999999998,0.005305432452649694
67,67,17.3983,0.9946221434200696,1.385015887781576e-06,0.4951544825174825,0.0737276540262933,173.98299999999998,0.004585966259250784
68,68,20.1279,0.99406200410542,3.976115178645777e-06,0.4945831878121879,0.074462332810047,201.279,0.003964056252327319
69,69,23.2857,0.9941813204265832,3.264980857363569e-06,0.4939917592407593,0.074752726210852,232.85699999999997,0.003426489683809819
70,70,26.9389,0.9944547551520267,3.2404487109687205e-06,0.4934774265734265,0.0747366951190667,269.389,0.002961823713549805
71,71,31.1653,0.9942734204242564,3.328432621615995e-06,0.4930825384615385,0.0749985272010706,311.65299999999996,0.0025601652853343704
72,72,36.0547,0.9946349035213604,1.172885460177566e-06,0.4927184595404595,0.0748109653044258,360.54699999999997,0.0022129806594674006
73,73,41.7112,0.9943926488973388,2.030431406466612e-06,0.4924043856143855,0.0746272059868203,417.11199999999997,0.0019128766289845944
74,74,48.2552,0.9941178510206174,2.43306839025712e-06,0.4921178181818181,0.0750162783649916,482.552,0.001653467377025708
75,75,55.8259,0.9940149722433926,4.11527672295934e-06,0.4919002357642357,0.0748695595473457,558.2589999999999,0.0014292364907833588
76,76,64.5842,0.994170427621172,2.6132844448505887e-06,0.491678077922078,0.0753842553929586,645.8419999999999,0.0012354170865161995
77,77,74.7167,0.994050646286539,2.3768425571391497e-06,0.4914904715284715,0.0753687106939015,747.167,0.0010678795002945218
78,78,86.4388,0.9942111628681528,3.03979684200161e-06,0.4913183796203796,0.0756764027880211,864.3879999999999,0.0009230627713744388
79,79,100.0,0.9943766603811846,2.836722522078721e-06,0.4911999880119879,0.0747887498216069,1000.0,0.0007978844278221375
