,Unnamed: 0,stdWeights,<BH>,var(BH),<A>,var(A),sigma_star,balance
0,0,0.001,0.0,0.0,0.9946999999999998,0.0,0.01,0.0
1,1,0.0012,0.0,0.0,0.9946999999999998,0.0,0.011999999999999999,2.1101712835646862e-150
2,2,0.0013,0.0,0.0,0.9946999999999998,0.0,0.013,7.722323846736764e-233
3,3,0.0015,0.0,0.0,0.9946999999999998,0.0,0.015,6.647997085004586e-149
4,4,0.0018,0.0,0.0,0.9946999999999998,0.0,0.018,3.4695623005800756e-49
5,5,0.0021,0.0,0.0,0.9946999999999998,0.0,0.020999999999999998,8.722256621027188e-11
6,6,0.0024,0.0,0.0,0.9946999999999998,0.0,0.023999999999999997,1.0000000000000004
7,7,0.0028,0.0,0.0,0.9946999999999998,0.0,0.027999999999999997,2.4756361644755163e-09
8,8,0.0032,0.0,0.0,0.9946999999999998,0.0,0.032,5.590098407950298e-18
9,9,0.0037,0.0,0.0,0.9946999999999998,0.0,0.037,2.2172220611456183e-09
10,10,0.0043,0.0,0.0,0.9946999999999998,0.0,0.043,1.0000000000000007
11,11,0.005,0.0,0.0,0.9946999999999998,0.0,0.049999999999999996,0.9999999999999998
12,12,0.0057,0.0,0.0,0.9946999999999998,0.0,0.057,1.0
13,13,0.0066,0.0,0.0,0.9946999999999998,0.0,0.06599999999999999,1.0000000000058367
14,14,0.0077,0.0,0.0,0.9946999999999998,0.0,0.077,1.0000000000000002
15,15,0.0089,0.0,0.0,0.9946999999999998,0.0,0.089,1.0000000000000002
16,16,0.0103,0.0,0.0,0.9946999999999998,0.0,0.103,1.0000000000000002
17,17,0.0119,0.0,0.0,0.9946999999999998,0.0,0.11900000000000001,1.0000000000000002
18,18,0.0138,0.0,0.0,0.9946999999999998,0.0,0.13799999999999998,0.999999999999572
19,19,0.0159,0.0,0.0,0.9946999999999998,0.0,0.159,0.9999999996811164
20,20,0.0184,0.0,0.0,0.9946999999999998,0.0,0.184,0.9999999451367214
21,21,0.0213,0.0,0.0,0.9946999999999998,0.0,0.213,0.9999973317888424
22,22,0.0247,0.0,0.0,0.9946999999999998,0.0,0.247,0.9999484713385274
23,23,0.0286,0.0,0.0,0.994692,0.0,0.286,0.9995286016839497
24,24,0.033,0.0,0.0,0.994647,0.0,0.33,0.9975569151728397
25,25,0.0382,0.0,0.0,0.9945100000000002,0.0,0.38199999999999995,0.991150161352996
26,26,0.0442,0.0,0.0,0.994142,0.0,0.442,0.9763299803271618
27,27,0.0512,0.0,0.0,0.9934040000000002,0.0,0.512,0.94919521470774
28,28,0.0592,0.0,0.0,0.991944,0.0,0.592,0.9088168199188753
29,29,0.0685,0.0,0.0,0.988978,0.0,0.685,0.855669800175008
30,30,0.0792,0.0,0.0,0.983362,0.0,0.792,0.793276474965162
31,31,0.0916,2.3420927741220475e-06,2.6878452956714067e-10,0.973696,4.999995009985021e-07,0.9159999999999999,0.7250363588131389
32,32,0.106,1.1710463870610238e-06,1.3576361442421904e-10,0.9588514995004996,2.4999975049925105e-07,1.0599999999999998,0.6545217273714535
33,33,0.1226,1.732175808264319e-05,5.822611656029309e-09,0.9373760009990012,2.4989995019965054e-06,1.226,0.5853057693327921
34,34,0.1419,0.0091858746638003,0.0083235984241415,0.9080605844155843,3.408872845436283e-06,1.4189999999999998,0.5190165152248792
35,35,0.1641,0.0180013896517176,0.0158148853374722,0.8733498551448551,1.5496707089114686e-05,1.6409999999999998,0.4577304049734112
36,36,0.1899,4.609312236611913e-05,1.0541521954049704e-08,0.8335980009990009,1.000148702446405e-05,1.899,0.40152370679369515
37,37,0.2197,0.0267649491783669,0.0230672995615366,0.7923141908091909,3.850426296979997e-05,2.197,0.35101027867643925
38,38,0.2541,0.0990068709439722,0.0791614330908362,0.752042872127872,0.0001275260264211,2.541,0.3060836318705021
39,39,0.294,0.2414848759938621,0.1660382757447797,0.7138300739260738,0.000232463368799,2.9399999999999995,0.26624592879362985
40,40,0.3401,0.2489157320358016,0.1674793473787014,0.6785482077922077,0.0002759505210074,3.401,0.23126591258142026
41,41,0.3935,0.2784663047256949,0.1812392425051814,0.6469525144855145,0.0005407965281471,3.935,0.20060456836466323
42,42,0.4552,0.4222885169171456,0.2184537623886006,0.6186857232767234,0.0010517670421486,4.552,0.17388246528041928
43,43,0.5266,0.4244289252819081,0.2205389134271045,0.5956126823176824,0.001737719884511,5.265999999999999,0.1506105134934454
44,44,0.6093,0.588149503080858,0.2138808164343045,0.5744431568431568,0.0028588137157547,6.092999999999999,0.1303654981460583
45,45,0.7049,0.6948869570845955,0.1828906288298821,0.5566996643356643,0.0050918953773499,7.0489999999999995,0.11281264390731138
46,46,0.8154,0.7364277290772183,0.1723554641745136,0.5412501618381619,0.0082000898462177,8.154,0.09760718480385988
47,47,0.9434,0.8379140205480003,0.1238982180261951,0.5276186433566433,0.0142402249159431,9.434,0.08441731140634567
48,48,1.0914,0.8608880932258891,0.1024167597553944,0.5172061998001997,0.0156686535203058,10.913999999999998,0.07300435793279436
49,49,1.2626,0.8939322491855825,0.0797531820317711,0.5073763086913088,0.019424828136898,12.626,0.06312776572035583
50,50,1.4607,0.9194662103189368,0.0638300112014578,0.4990370499500499,0.0233302129618633,14.607000000000001,0.054580799775005406
51,51,1.6898,0.9844325209592688,0.0051945235210923,0.491371057942058,0.0282752915316451,16.898,0.047190146320306214
52,52,1.955,0.9917904941021076,0.0001315121654481,0.4853893756243755,0.0317441233352062,19.55,0.040794719415776226
53,53,2.2617,0.9944028955744472,2.4395774936708483e-06,0.480174953046953,0.0348703619018344,22.616999999999997,0.03526659900353357
54,54,2.6165,0.9946303738666288,1.5336033919058252e-06,0.4756405384615385,0.0371188560530378,26.164999999999996,0.030486923733238525
55,55,3.027,0.9945193827677796,1.7195967700112242e-06,0.4713511368631368,0.0395651368331967,30.27,0.026354127925180937
56,56,3.5019,0.9944036534088908,2.326068402439437e-06,0.4680416473526473,0.0402867563804826,35.019,0.0227812369315899
57,57,4.0513,0.993944107681719,2.644045858863844e-06,0.4651240729270729,0.0415817034753458,40.513,0.01969253194674514
58,58,4.6869,0.9635745417853256,0.0281743840847378,0.4625708671328672,0.0432412245057639,46.86899999999999,0.017022424809970182
59,59,5.4222,0.9829031656211548,0.0099088983373846,0.4604885474525475,0.0449639089921067,54.222,0.014714310279008713
60,60,6.2729,0.9941658144489628,4.467419281932164e-06,0.4586195424575425,0.0451864025145683,62.729,0.012719009821928362
61,61,7.257,0.9942482233340938,2.908384595010665e-06,0.4569658221778221,0.0461429840050059,72.57,0.010994340784836798
62,62,8.3956,0.994166277799883,3.856769929009158e-06,0.4555964515484515,0.0465739126188496,83.95599999999999,0.009503379091015396
63,63,9.7127,0.9842079574604756,0.0097535609729318,0.4543402197802197,0.0466530025459056,97.127,0.008214713360919279
64,64,11.2365,0.9938489620209936,9.22377763801067e-06,0.4533226883116882,0.0468774531262942,112.365,0.007100734468416803
65,65,12.9994,0.9943833313561354,2.3130887020815907e-06,0.452277923076923,0.0476965892209688,129.994,0.006137796294154341
66,66,15.0389,0.9943873771081294,2.0910686184043545e-06,0.4514915254745254,0.0486214428648274,150.38899999999998,0.005305432452649694
67,67,17.3983,0.9842097196691364,0.0097785794890057,0.4507269500499501,0.048589649255839,173.98299999999998,0.004585966259250784
68,68,20.1279,0.9936679497361628,9.850184951908796e-06,0.4501336983016983,0.0487971141865127,201.279,0.003964056252327319
69,69,23.2857,0.994104175489644,2.9245146406356837e-06,0.4496626113886113,0.0485023775205812,232.85699999999997,0.003426489683809819
70,70,26.9389,0.994221991214904,3.5872834296789243e-06,0.4492649999999999,0.0486092804358478,269.389,0.002961823713549805
71,71,31.1653,0.994585233109469,1.4222491356626506e-06,0.448828097902098,0.0492970977074873,311.65299999999996,0.0025601652853343704
72,72,36.0547,0.9938270014645022,4.316854380767828e-06,0.4484882277722278,0.0489232169967894,360.54699999999997,0.0022129806594674006
73,73,41.7112,0.9940508485264202,6.021501177552065e-06,0.4482079300699301,0.049622307820052,417.11199999999997,0.0019128766289845944
74,74,48.2552,0.9938730115104596,4.541503655007618e-06,0.4477898531468532,0.0496442602931534,482.552,0.001653467377025708
75,75,55.8259,0.9944855473632276,2.5897791714231168e-06,0.4477088481518483,0.0498644641332693,558.2589999999999,0.0014292364907833588
76,76,64.5842,0.9944778103933032,1.9806041148668785e-06,0.4475291668331668,0.0501044767560112,645.8419999999999,0.0012354170865161995
77,77,74.7167,0.9842231016186394,0.0092342143881551,0.4474187602397602,0.050033652573201,747.167,0.0010678795002945218
78,78,86.4388,0.994369959268045,2.25986270411706e-06,0.4473512937062937,0.0500713403359876,864.3879999999999,0.0009230627713744388
79,79,100.0,0.994276204416244,3.0820317716498e-06,0.4472522937062937,0.050292371440747,1000.0,0.0007978844278221375
