,stdWeights,<BH>,var(BH)
0,0.001,0.0,0.0
1,0.0178,0.0,0.0
2,0.3162,0.09178942993711695,0.07565624847247439
3,5.6234,0.9938343149539615,3.987085330102942e-06
4,100.0,0.994458738424299,2.727141500647004e-06
