,Unnamed: 0,stdWeights,<BH>,var(BH),<A>,var(A),sigma_star,balance
61,61,7.257,0.9943702178070304,2.291245038705268e-06,0.4830090659340659,0.0844004578638145,72.57,-0.010994340784836798
62,62,8.3956,0.9943072060714386,2.2802424609016205e-06,0.484587982017982,0.0832879711257773,83.95599999999999,-0.009503379091015396
63,63,9.7127,0.994315990575548,2.557758221878661e-06,0.4859345034965035,0.0824659341777103,97.127,-0.008214713360919279
64,64,11.2365,0.9941009227302632,3.355573424187101e-06,0.4871834855144856,0.0827113273779167,112.365,-0.007100734468416803
65,65,12.9994,0.994401010360466,2.0017273108091774e-06,0.4882537942057943,0.0829076310482724,129.994,-0.006137796294154341
66,66,15.0389,0.9943903334091224,2.5138289823768863e-06,0.489136854145854,0.0818031394579446,150.38899999999998,-0.005305432452649694
67,67,17.3983,0.9940926727439426,4.561088293227439e-06,0.4899201178821178,0.0816365647918515,173.98299999999998,-0.004585966259250784
68,68,20.1279,0.9944280386882778,2.429889514263028e-06,0.4905996413586413,0.0811876835412339,201.279,-0.003964056252327319
69,69,23.2857,0.9941391577067172,3.3654766047909272e-06,0.4911800689310688,0.0815719107645601,232.85699999999997,-0.003426489683809819
70,70,26.9389,0.9943123043725344,2.5054070097317857e-06,0.4916781318681319,0.0815551393561483,269.389,-0.002961823713549805
71,71,31.1653,0.9939581598265932,4.276831918841172e-06,0.4921107192807192,0.0811332567951528,311.65299999999996,-0.0025601652853343704
72,72,36.0547,0.9941464064971884,3.062828840595237e-06,0.4925359040959041,0.0809784117780321,360.54699999999997,-0.0022129806594674006
73,73,41.7112,0.9946252309749328,2.2071336544588885e-06,0.4928756873126873,0.0804918616408566,417.11199999999997,-0.0019128766289845944
74,74,48.2552,0.9942288488472992,2.3002997956044914e-06,0.4931454045954045,0.0802786936400263,482.552,-0.001653467377025708
75,75,55.8259,0.9942131770291222,3.5909474671344946e-06,0.493389010989011,0.0810010890168772,558.2589999999999,-0.0014292364907833588
76,76,64.5842,0.9941457067167004,2.456200440041639e-06,0.4936048931068931,0.0807166864863408,645.8419999999999,-0.0012354170865161995
77,77,74.7167,0.9940817728052568,2.8575410877987104e-06,0.4937550699300699,0.0808094519985508,747.167,-0.0010678795002945218
78,78,86.4388,0.9943646998166776,3.2942963680643274e-06,0.4938838451548452,0.0807326531191086,864.3879999999999,-0.0009230627713744388
79,79,100.0,0.99425205961366,2.0130993527897075e-06,0.4940102677322677,0.0803593359208224,1000.0,-0.0007978844278221375
