,stdWeights,<BH>,var(BH)
0,0.001,0.0,0.0
1,0.0178,0.0,0.0
2,0.3162,0.9940031018074332,2.096330598018572e-06
3,5.6234,0.9936485703205842,2.828399470687785e-06
4,100.0,0.9944814479812629,2.1290089235041033e-06
