,stdWeights,<BH>,var(BH)
0,0.001,0.0,0.0
1,0.0178,0.0,0.0
2,0.3162,0.9945578018810766,1.752580967631838e-06
3,5.6234,0.9942190924028267,2.09129749784141e-06
4,100.0,0.9945399025169204,1.380852288210212e-06
