,Unnamed: 0,stdWeights,<BH>,var(BH),<A>,var(A),sigma_star,balance
61,61,7.257,0.993988290303538,3.382527533778191e-06,0.485244030969031,0.099557510002485,72.57,-0.010994340784836798
62,62,8.3956,0.9942726809496648,2.438242922968906e-06,0.4872632547452546,0.0983828290331047,83.95599999999999,-0.009503379091015396
63,63,9.7127,0.994564253152098,1.6524296526458368e-06,0.488944051948052,0.0979315862060018,97.127,-0.008214713360919279
64,64,11.2365,0.9942994062433134,3.148637847744341e-06,0.49039501998002,0.0976838850520109,112.365,-0.007100734468416803
65,65,12.9994,0.9941000275853388,4.057617685795248e-06,0.4916931258741258,0.0968962013331324,129.994,-0.006137796294154341
66,66,15.0389,0.9943212020306468,1.779705505319502e-06,0.4928182327672328,0.0974440980637743,150.38899999999998,-0.005305432452649694
67,67,17.3983,0.9941672846581666,3.219713637187031e-06,0.493759999000999,0.0970416511161166,173.98299999999998,-0.004585966259250784
68,68,20.1279,0.9943848034967836,2.989442376793962e-06,0.4945897612387612,0.0964019618124133,201.279,-0.003964056252327319
69,69,23.2857,0.9942453665969312,3.973652650560686e-06,0.4953232237762238,0.0964017205910971,232.85699999999997,-0.003426489683809819
70,70,26.9389,0.9942899001891612,3.105918363184446e-06,0.4959186153846153,0.096674123936004,269.389,-0.002961823713549805
71,71,31.1653,0.9940176168841326,4.443447995350669e-06,0.4964380869130868,0.0960023431573421,311.65299999999996,-0.0025601652853343704
72,72,36.0547,0.994481886390878,2.050883635524652e-06,0.4969166543456542,0.0963263832770625,360.54699999999997,-0.0022129806594674006
73,73,41.7112,0.9941167271268648,3.2011657363388e-06,0.497298004995005,0.0959039989800409,417.11199999999997,-0.0019128766289845944
74,74,48.2552,0.9946015660819284,2.3312483086364005e-06,0.4976833156843157,0.0962467784084047,482.552,-0.001653467377025708
75,75,55.8259,0.994525334684032,2.0010208897836065e-06,0.4979825114885114,0.095733441042474,558.2589999999999,-0.0014292364907833588
76,76,64.5842,0.9940138457224638,3.054132894294775e-06,0.498232014985015,0.0959662529278912,645.8419999999999,-0.0012354170865161995
77,77,74.7167,0.9938908286676648,5.867967215520013e-06,0.4984717862137863,0.096117882786544,747.167,-0.0010678795002945218
78,78,86.4388,0.9941380952682404,2.5113076057088213e-06,0.4986642597402597,0.09544129917036,864.3879999999999,-0.0009230627713744388
79,79,100.0,0.9944207324882532,1.9919337733474914e-06,0.4988271728271728,0.0964068116977927,1000.0,-0.0007978844278221375
