,Unnamed: 0,stdWeights,<BH>,var(BH),<A>,var(A),sigma_star,balance
35,35,0.1641,4.684185548244095e-06,5.265982620090918e-10,0.9866590009990012,9.999990019970042e-07,1.6409999999999998,0.4577304049734112
36,36,0.1899,1.1004823780801869e-05,3.216398291398499e-09,0.9728115014985016,2.7514942599857696e-06,1.899,0.40152370679369515
37,37,0.2197,2.5034907929598316e-05,6.9626961383564005e-09,0.9514240019980018,9.996996010982028e-06,2.197,0.35101027867643925
38,38,0.2541,0.0092004672533242,0.0083475572456864,0.9227836693306694,5.889992125756361e-06,2.541,0.3060836318705021
39,39,0.294,0.0909407345780067,0.0743043257748728,0.8873662467532466,7.776814194796212e-05,2.9399999999999995,0.26624592879362985
40,40,0.3401,0.1736672481992643,0.128632225769344,0.8479492117882117,0.000182298834033,3.401,0.23126591258142026
41,41,0.3935,0.4486404983239949,0.227454088433197,0.8073351208791208,0.0016672014878228,3.935,0.20060456836466323
42,42,0.4552,0.8370109818438048,0.1232030813005898,0.7684113736263737,0.0090865321351974,4.552,0.17388246528041928
43,43,0.5266,0.9924617553940994,0.0003056055724217,0.7319696763236765,0.0230204227959852,5.265999999999999,0.1506105134934454
44,44,0.6093,0.9941737750404256,2.1723168319375648e-06,0.699601827172827,0.0350182303410874,6.092999999999999,0.1303654981460583
45,45,0.7049,0.9944895503000012,1.8030619030258395e-06,0.6711101358641358,0.0442204276742239,7.0489999999999995,0.11281264390731138
46,46,0.8154,0.99415906376567,2.909030106444761e-06,0.6463766043956045,0.0522173051244459,8.154,0.09760718480385988
47,47,0.9434,0.9942925982706128,2.920274725957196e-06,0.6253917412587413,0.0590787242767222,9.434,0.08441731140634567
48,48,1.0914,0.9944695261336876,2.19719030359318e-06,0.6073040489510491,0.064866487678156,10.913999999999998,0.07300435793279436
49,49,1.2626,0.9943726540106124,1.8512384358440308e-06,0.5918254465534465,0.0698754041343272,12.626,0.06312776572035583
50,50,1.4607,0.9942665052693058,2.544644471787915e-06,0.5786082677322678,0.0740632830546077,14.607000000000001,0.054580799775005406
51,51,1.6898,0.9944778394307217,2.012064856153372e-06,0.5673382597402598,0.0778058902975146,16.898,0.047190146320306214
52,52,1.955,0.9944566014043318,2.115261743275645e-06,0.5577641168831169,0.0798560632135097,19.55,0.040794719415776226
53,53,2.2617,0.9944787690499716,2.8509184262329703e-06,0.5495135474525474,0.0817073253300146,22.616999999999997,0.03526659900353357
54,54,2.6165,0.9940707892364248,3.0604386524812523e-06,0.5425508081918082,0.08323805864066,26.164999999999996,0.030486923733238525
55,55,3.027,0.9942993657675668,3.653430553470679e-06,0.5365654015984016,0.0855176320981715,30.27,0.026354127925180937
56,56,3.5019,0.9940361098720404,4.035954396895898e-06,0.5314281498501499,0.0868482759238763,35.019,0.0227812369315899
57,57,4.0513,0.9941889301330028,3.3205696021724297e-06,0.5270497052947054,0.0878317769563104,40.513,0.01969253194674514
58,58,4.6869,0.9939639233189372,4.065495816056708e-06,0.5233086653346654,0.0891728655540264,46.86899999999999,0.017022424809970182
59,59,5.4222,0.994018510343458,3.06574983514338e-06,0.5200848831168831,0.0905099868523085,54.222,0.014714310279008713
60,60,6.2729,0.9946731162302008,1.8478418805487331e-06,0.5172684705294706,0.0906252729568134,62.729,0.012719009821928362
61,61,7.257,0.9941344313378736,2.9026702597553124e-06,0.5148946113886114,0.0914063033909148,72.57,0.010994340784836798
62,62,8.3956,0.9944169524146156,2.745311600100602e-06,0.5128271318681318,0.0923282579478463,83.95599999999999,0.009503379091015396
63,63,9.7127,0.9941744094778416,3.593696146893818e-06,0.5110896983016984,0.0921110811146895,97.127,0.008214713360919279
64,64,11.2365,0.9943265865374326,3.3086491770414622e-06,0.5095611148851149,0.0930900601596205,112.365,0.007100734468416803
65,65,12.9994,0.994243120044566,2.683975685780726e-06,0.5082291128871129,0.09305194405794,129.994,0.006137796294154341
66,66,15.0389,0.994384898145987,2.6305816796220928e-06,0.5070962137862138,0.093785014350285,150.38899999999998,0.005305432452649694
67,67,17.3983,0.9942371345440936,4.01072007413245e-06,0.5061142757242758,0.0937282613709966,173.98299999999998,0.004585966259250784
68,68,20.1279,0.9942655479743088,3.294656354694505e-06,0.5052817012987013,0.0938441136685492,201.279,0.003964056252327319
69,69,23.2857,0.9944723398186124,2.617987517673635e-06,0.5045364725274726,0.0945777791139929,232.85699999999997,0.003426489683809819
70,70,26.9389,0.9941616792182848,3.3868399473569046e-06,0.5039433956043955,0.0938773176214395,269.389,0.002961823713549805
71,71,31.1653,0.9939805229279364,3.460284361947953e-06,0.5033760599400599,0.0952063502271954,311.65299999999996,0.0025601652853343704
72,72,36.0547,0.9942737931145564,2.489640690940065e-06,0.5029067822177822,0.0944591340148363,360.54699999999997,0.0022129806594674006
73,73,41.7112,0.9944127322459072,1.707101012434171e-06,0.5024965874125873,0.0946563817361459,417.11199999999997,0.0019128766289845944
74,74,48.2552,0.9943025817345944,2.582172622919956e-06,0.5021432857142858,0.0946286632727911,482.552,0.001653467377025708
75,75,55.8259,0.9943970077406392,2.1246904476497267e-06,0.5018414745254745,0.0944463186104604,558.2589999999999,0.0014292364907833588
76,76,64.5842,0.9944388109631704,2.268197887690973e-06,0.5015744735264734,0.0950621911315457,645.8419999999999,0.0012354170865161995
77,77,74.7167,0.9945072146090516,1.9358437997513635e-06,0.5013518991008991,0.0950503719716846,747.167,0.0010678795002945218
78,78,86.4388,0.9944376182232694,1.6803957602731958e-06,0.5011405584415585,0.0947946090013882,864.3879999999999,0.0009230627713744388
79,79,100.0,0.9942313073220872,2.7311204746877848e-06,0.5009861088911088,0.0950500826106959,1000.0,0.0007978844278221375
