,stdWeights,<BH>,var(BH)
0,0.001,0.0,0.0
1,0.0178,0.0,0.0
2,0.3162,0.09188864657792745,0.07581115051651757
3,5.6234,0.9949273366244089,6.851707395945348e-07
4,100.0,0.9942410679498593,3.09342735093878e-06
