,Unnamed: 0,stdWeights,<BH>,var(BH),<A>,var(A),sigma_star,balance
34,34,0.1419,0.0,0.0,0.00017,0.0,1.4189999999999998,0.5190165152248792
35,35,0.1641,0.0,0.0,0.000122,0.0,1.6409999999999998,0.4577304049734112
36,36,0.1899,0.0,0.0,0.000105,0.0,1.899,0.40152370679369515
37,37,0.2197,0.0,0.0,8.3e-05,0.0,2.197,0.35101027867643925
38,38,0.2541,0.0,0.0,6.400000000000002e-05,0.0,2.541,0.3060836318705021
39,39,0.294,0.0,0.0,5.5000000000000016e-05,0.0,2.9399999999999995,0.26624592879362985
40,40,0.3401,0.0,0.0,4.5000000000000016e-05,0.0,3.401,0.23126591258142026
41,41,0.3935,0.0,0.0,3.8000000000000016e-05,0.0,3.935,0.20060456836466323
42,42,0.4552,0.0,0.0,3.6000000000000014e-05,0.0,4.552,0.17388246528041928
43,43,0.5266,0.0,0.0,3.2000000000000005e-05,0.0,5.265999999999999,0.1506105134934454
44,44,0.6093,0.0,0.0,3.000000000000001e-05,0.0,6.092999999999999,0.1303654981460583
45,45,0.7049,0.0,0.0,3.000000000000001e-05,0.0,7.0489999999999995,0.11281264390731138
46,46,0.8154,0.0,0.0,2.800000000000001e-05,0.0,8.154,0.09760718480385988
47,47,0.9434,0.0,0.0,2.800000000000001e-05,0.0,9.434,0.08441731140634567
48,48,1.0914,0.0,0.0,2.800000000000001e-05,0.0,10.913999999999998,0.07300435793279436
49,49,1.2626,0.0,0.0,2.700000000000001e-05,0.0,12.626,0.06312776572035583
50,50,1.4607,0.0,0.0,2.600000000000001e-05,0.0,14.607000000000001,0.054580799775005406
51,51,1.6898,0.0,0.0,2.600000000000001e-05,0.0,16.898,0.047190146320306214
52,52,1.955,0.0,0.0,2.4000000000000007e-05,0.0,19.55,0.040794719415776226
53,53,2.2617,0.0,0.0,2.3000000000000007e-05,0.0,22.616999999999997,0.03526659900353357
54,54,2.6165,0.0,0.0,2.3000000000000007e-05,0.0,26.164999999999996,0.030486923733238525
55,55,3.027,0.0,0.0,2.200000000000001e-05,0.0,30.27,0.026354127925180937
56,56,3.5019,0.0,0.0,2.200000000000001e-05,0.0,35.019,0.0227812369315899
57,57,4.0513,0.0,0.0,1.7000000000000007e-05,0.0,40.513,0.01969253194674514
58,58,4.6869,0.0,0.0,1.7000000000000007e-05,0.0,46.86899999999999,0.017022424809970182
59,59,5.4222,0.0,0.0,1.7000000000000007e-05,0.0,54.222,0.014714310279008713
60,60,6.2729,0.0,0.0,1.7000000000000007e-05,0.0,62.729,0.012719009821928362
61,61,7.257,0.0,0.0,1.7000000000000007e-05,0.0,72.57,0.010994340784836798
62,62,8.3956,0.0,0.0,1.7000000000000007e-05,0.0,83.95599999999999,0.009503379091015396
63,63,9.7127,0.0,0.0,1.7000000000000007e-05,0.0,97.127,0.008214713360919279
64,64,11.2365,0.0,0.0,1.7000000000000007e-05,0.0,112.365,0.007100734468416803
65,65,12.9994,0.0,0.0,1.7000000000000007e-05,0.0,129.994,0.006137796294154341
66,66,15.0389,0.0,0.0,1.7000000000000007e-05,0.0,150.38899999999998,0.005305432452649694
67,67,17.3983,0.0,0.0,1.7000000000000007e-05,0.0,173.98299999999998,0.004585966259250784
68,68,20.1279,0.0,0.0,1.7000000000000007e-05,0.0,201.279,0.003964056252327319
69,69,23.2857,0.0,0.0,1.7000000000000007e-05,0.0,232.85699999999997,0.003426489683809819
70,70,26.9389,0.0,0.0,1.7000000000000007e-05,0.0,269.389,0.002961823713549805
71,71,31.1653,0.0,0.0,1.7000000000000007e-05,0.0,311.65299999999996,0.0025601652853343704
72,72,36.0547,0.0,0.0,1.7000000000000007e-05,0.0,360.54699999999997,0.0022129806594674006
73,73,41.7112,0.0,0.0,1.7000000000000007e-05,0.0,417.11199999999997,0.0019128766289845944
74,74,48.2552,0.0,0.0,1.7000000000000007e-05,0.0,482.552,0.001653467377025708
75,75,55.8259,0.0,0.0,1.7000000000000007e-05,0.0,558.2589999999999,0.0014292364907833588
76,76,64.5842,0.0,0.0,1.7000000000000007e-05,0.0,645.8419999999999,0.0012354170865161995
77,77,74.7167,0.0,0.0,1.7000000000000007e-05,0.0,747.167,0.0010678795002945218
78,78,86.4388,0.0,0.0,1.7000000000000007e-05,0.0,864.3879999999999,0.0009230627713744388
79,79,100.0,0.0,0.0,1.7000000000000007e-05,0.0,1000.0,0.0007978844278221375
